f,dd,dq,qd,qq
12.5,3.1078871390857725+1.2798498093500374j,3.0958164819874954-2.9360496988949487j,-3.0115461913116306+2.392674815282837j,3.1006945920492863+1.2854515075831885j
13.0,3.221286246637409+1.1611609235960334j,2.9399666857339612-3.043798593719218j,-2.8938685321050897+2.506228058936616j,3.214422963357284+1.1671375909879096j
13.5,3.321628653433018+1.0348040451185947j,2.777948178613882-3.138368518672006j,-2.7678270715210296+2.608920063269468j,3.315939487893849+1.0410779324134123j
14.0,3.411393099534367+0.9021054057104969j,2.610490874891381-3.219854163859669j,-2.6362162834096554+2.702851611147082j,3.4055885803516945+0.9081460854361731j
14.5,3.486539710942833+0.7623647508603271j,2.4396485431784978-3.2868841039379846j,-2.496302960973673+2.785235407388328j,3.4815868659499+0.7697310393354915j
15.0,3.549487788551524+0.6200923531402052j,2.266725601878103-3.3406188646955632j,-2.353535225960431+2.856341059902327j,3.5450143058450836+0.6277105032801207j
15.75,3.619893807374554+0.4033397674144876j,2.0065815256510375-3.3959593549950293j,-2.134677762153535+2.941268303281857j,3.6158928915567743+0.410650286367765j
16.25,3.649802262299638+0.2570455727058324j,1.834766530277495-3.4159454700669727j,-1.9854460246281525+2.9829963590131876j,3.646703413444689+0.26506934507749724j
17.0,3.672156673662641+0.041051593882303256j,1.58247337788044-3.422977245043682j,-1.7632386171392898+3.024041041323629j,3.670242171519196+0.04903152794017718j
17.5,3.6739160663195376-0.09942680354698179j,1.41910058762106-3.413308501169225j,-1.6179599435847307+3.0386172089909413j,3.6717448145650264-0.0921515448713901j
18.25,3.6539119079143636-0.3043658190412967j,1.1849298839579676-3.378258543243853j,-1.4029921494990023+3.039769487182992j,3.6529739105390666-0.2965542614291028j
19.0,3.612165114972085-0.496775727490338j,0.9655252829101264-3.322681504386463j,-1.198014947631274+3.0190537470120393j,3.6128585882775157-0.48942704926937264j
19.75,3.5535612801359795-0.6757176353564897j,0.7620700542773053-3.2495472355408856j,-1.0053143276212781+2.981046708864839j,3.5544102531851203-0.6692987760702769j
20.5,3.479125970614822-0.8402418627287314j,0.5763966248299606-3.1620534786302077j,-0.8251030727424923+2.927133926989449j,3.4803847005986097-0.8341691770054425j
21.25,3.392285425303496-0.9893143509975424j,0.40895232750424126-3.0634958892635673j,-0.6589264890303178+2.8602953486002383j,3.3939093189338756-0.9832374548736484j
22.0,3.295696747913181-1.121416548211815j,0.2597350755872099-2.9574147560354644j,-0.5080349674031469+2.7825633691273772j,3.298301340827704-1.1159544372909154j
23.0,3.1591060407158533-1.2740504115419147j,0.0871740161776886-2.8080784935963488j,-0.32999084600319284+2.669227317735453j,3.161047395671096-1.2689706579889903j
23.75,3.0508417445064437-1.3702795801104293j,-0.02267135618981575-2.693693085989728j,-0.21314907116322598+2.5773129646042316j,3.0537506509583427-1.3656587566660476j
24.75,2.9062010559012275-1.4773631731303645j,-0.14658650045703814-2.5409137680172638j,-0.07883398543508169+2.452166482383119j,2.908675836906235-1.47344578500091j
25.75,2.761625907822571-1.5620173137109343j,-0.24662908363203817-2.3913013465027975j,0.03369979737485161+2.3253630322771484j,2.7644502032462404-1.5586178336203427j
26.75,2.620519603203898-1.6275514978369083j,-0.32623566193453524-2.2470216399240748j,0.12692718270050055+2.2002929907060547j,2.6237164321584996-1.6242657286678321j
27.75,2.4859954725915685-1.6760544593737474j,-0.3888229668565608-2.1096723126979704j,0.20242963533972907+2.0795535113297547j,2.4884382439845316-1.6733511878083702j
28.75,2.3570507080235745-1.7102676969017077j,-0.4365470023581042-1.9803770140428325j,0.26347902424933234+1.9632058843801405j,2.3596996321058326-1.707989704239214j
30.0,2.2063301324880755-1.7367258695718588j,-0.4795311722172566-1.830443417848992j,0.3224267454483566+1.826261011426316j,2.208991584191115-1.7348867477683239j
31.0,2.094198284946605-1.7474076528780684j,-0.5030542121301647-1.7198631692236124j,0.3581501126833949+1.7238932964114682j,2.0968304703908456-1.7457088330037556j
32.25,1.9647518195445581-1.7498980070961132j,-0.5219353479052034-1.5931345557982146j,0.3909217687491892+1.6050649197894362j,1.9672224683146664-1.7486873136819292j
33.5,1.84642859564444-1.743607323477657j,-0.5315220483723573-1.478312113364309j,0.4134892700962376+1.4961821579086916j,1.8487709431488264-1.7424847136449741j
35.0,1.7185031623329339-1.7269401453473248j,-0.5340579565900535-1.3550338498037426j,0.42977715993982285+1.3779826034184448j,1.7204776776129689-1.7260998394190927j
36.25,1.6221389976579104-1.707525949299899j,-0.5306312327908665-1.2633267999690931j,0.4366455111224066+1.2888458539720775j,1.6241980568265126-1.7069597422905824j
37.75,1.5184029877662877-1.6799661686408713j,-0.5219299773195702-1.16483929916684j,0.4388643783935615+1.1926343151795744j,1.52008632167365-1.6795099309261328j
39.25,1.4253808931995953-1.648901500274326j,-0.5096818762537759-1.0777276691276763j,0.4362274644064671+1.1064362040920384j,1.427161966974092-1.6486695079363123j
40.75,1.3424808712440612-1.6161253607849924j,-0.4952033022252314-1.0003227693475254j,0.43019693277217635+1.0295229230547218j,1.3440537704327526-1.6158613705219662j
42.25,1.2681536968659308-1.5821801307823071j,-0.4793825937068156-0.931496546655032j,0.4217150850001536+0.9605778975597347j,1.2696200935970074-1.5819759064032097j
44.0,1.191082562673366-1.5421965636325405j,-0.460076744001238-0.8604975209402761j,0.4097930462943725+0.8890832926380144j,1.192312719872037-1.5420048295195197j
45.5,1.1320429255367337-1.5079038851140627j,-0.4433394461433573-0.806588842691306j,0.3984454788420683+0.8343536048511636j,1.1332153764172228-1.5079087895412506j
47.25,1.0704192407590765-1.4686136316288652j,-0.4239897013991991-0.7505820486698316j,0.38454067150728505+0.7772566091027885j,1.071473290396139-1.4688009232993582j
49.25,1.0080980771001309-1.4252438302987007j,-0.4024252567828151-0.6943693514126135j,0.3684194157345972+0.7197008833440548j,1.0090803576727707-1.425354225848985j
51.0,0.9597824694441903-1.3885893045512787j,-0.38432224485740557-0.6509805712797391j,0.35432067950059304+0.6751029924265534j,0.9606393455514024-1.3887028820535914j
53.0,0.9105034045734827-1.3484843207375976j,-0.36461394002339853-0.6070295093174888j,0.3385828069319813+0.6297530821936712j,0.9112799610224693-1.3485075904502941j
55.25,0.8615985331352487-1.3054513585888303j,-0.34385174535914653-0.563681223870715j,0.32149313801075996+0.5848083332947048j,0.8623243499013407-1.305551646281242j
57.25,0.8230657326529782-1.2692409065626504j,-0.32661855233457127-0.5296893924975494j,0.3070133854847352+0.549468550871359j,0.8237418242791097-1.2694020535155188j
59.5,0.7844586385798707-1.230815576859159j,-0.30858592525557804-0.4957891243945237j,0.29165247966419056+0.5141570020020506j,0.7850863887703439-1.230937057842468j
61.75,0.7501355582435049-1.1945696917016646j,-0.2919185340613816-0.4657799996747548j,0.27720022638989356+0.48282341107153454j,0.7506983579316455-1.1947332186950343j
64.25,0.7162728841255566-1.156861198222918j,-0.27489254535113083-0.4362812130704581j,0.26226012241643604+0.45199263081655666j,0.7167443242238836-1.1570135691539702j
66.75,0.6861640618751613-1.1216634486619932j,-0.25932346853697485-0.4102189709393788j,0.2484673471153207+0.42469892905124423j,0.6866041771047899-1.1217561067602886j
69.5,0.6567433391337807-1.0854776735069847j,-0.24374922585922865-0.3848805958352234j,0.23448138660462442+0.398103331192095j,0.6571696350965099-1.0856194180931955j
72.0,0.632938595291189-1.054847920366232j,-0.23084346320223215-0.3643902312764353j,0.22278953639584748+0.37662571620150787j,0.6332639275598406-1.054984167736628j
75.0,0.6073513144003401-1.0206638843965359j,-0.21680181914405022-0.34251973682305725j,0.20998661932894594+0.353657826989733j,0.6076521003027211-1.0207789340922577j
77.75,0.5863600451780304-0.9915111116089468j,-0.20514922942775857-0.3246844082620911j,0.19926774396739105+0.334909027129206j,0.5866506304564003-0.9916524623519082j
80.75,0.5658058331973688-0.9619816228192024j,-0.19364044762933863-0.3072535064638852j,0.1886243503169089+0.316604211301374j,0.5660600552621214-0.9621069784983163j
84.0,0.545850967243823-0.9323708593117762j,-0.18240302674787545-0.2904141501312378j,0.1781741442189667+0.29893404535001905j,0.5460474922352673-0.932453402125287j
87.25,0.5278733635146682-0.9049306247177631j,-0.1723078497699497-0.275360782300731j,0.16871993519212508+0.28311908698312466j,0.5280620577220372-0.905037676413585j
90.75,0.5104615218609527-0.8776420167789903j,-0.16256607056853467-0.2608550642191674j,0.15955852545686738+0.2678964497408757j,0.510631617783741-0.8777398147534099j
94.25,0.49473603506221475-0.8524377866233637j,-0.15383678676342843-0.24783479532318803j,0.15130904450847016+0.25424517068816493j,0.49488362731028257-0.8525332735661832j
97.75,0.48038879949223123-0.8290924601025056j,-0.1459881268429286-0.2360930161270622j,0.14386753336497038+0.2419285169433968j,0.4805608702574494-0.8291918209301778j
101.75,0.4655443900219971-0.8044640777265444j,-0.13798020936912392-0.224001737953444j,0.13623883073203935+0.2292733836619027j,0.4656959351967731-0.8045620919551932j
105.5,0.45286642703305957-0.7831690161709118j,-0.1312790819372204-0.21375286860583634j,0.12983173067835935+0.21856394737672022j,0.4529908142751099-0.7832623297983511j
109.75,0.4396822259362725-0.7608764883000442j,-0.12449370030079504-0.2032412741302086j,0.1233266406517628+0.20758368951740647j,0.43980458424818525-0.7609659518118754j
114.0,0.4276222381613856-0.740341609375519j,-0.11846099607516525-0.19372422158455527j,0.11752288573949768+0.19766216102437034j,0.4277207015159321-0.7404231825660199j
118.5,0.41586408831312577-0.7202993979478314j,-0.11279066056193293-0.18457018274487577j,0.11205261165520777+0.18812852682379008j,0.41595426818398684-0.7203748740037443j
123.0,0.40497831763498277-0.7018070402328431j,-0.10773603515962248-0.1762314588983103j,0.10716470480215451+0.17945523754121417j,0.4050635539716617-0.7018769912203855j
127.75,0.3943301715330217-0.6837832769788691j,-0.10299897732042597-0.16818697834964746j,0.10257021544587808+0.17110260791322504j,0.3944029527307734-0.6838475235910542j
132.75,0.38389302777158363-0.6662847259555912j,-0.09856904387615469-0.16043878021697322j,0.09826407119803315+0.16307018919032354j,0.3839547610479447-0.6663421264299851j
138.0,0.3736605016122097-0.6493352223058936j,-0.09445113911574395-0.15298812820675248j,0.09425021982554113+0.15535489000539146j,0.3737206798317777-0.6493963123279731j
143.25,0.3640766451261696-0.6336911413351014j,-0.09079935577152684-0.14614340874562398j,0.09068460642499702+0.14828013444607413j,0.36413229225302746-0.6337448993531616j
149.0,0.35421653539043896-0.6178717961742342j,-0.08725467851384722-0.13923968565703287j,0.08721560764477451+0.14115746697324702j,0.3542636859992385-0.6179174297557752j
154.75,0.34492921973385715-0.6032422722561787j,-0.08411850920868297-0.13287789184119048j,0.0841365956673572+0.1346023945985668j,0.34496982698191114-0.6032924073359509j
160.75,0.3357567686170289-0.5891101469692317j,-0.08120306737704476-0.12674142307671038j,0.08127111368325739+0.128290211991168j,0.3357892174486211-0.5891538580916609j
167.0,0.32669878796969226-0.5754656015209235j,-0.07850871591254716-0.12081561109082799j,0.0786166741869894+0.12220292094873886j,0.3267307155751422-0.5755063205229005j
173.5,0.31774666409045477-0.5623016406685559j,-0.07600527309614946-0.11509032763748547j,0.07614561613008133+0.11633275727745193j,0.3177721333999668-0.5623381794910236j
180.25,0.3088947332560446-0.5495835280904194j,-0.07368390300358102-0.10956992580968854j,0.07384919217091886+0.11067879064465304j,0.3089188526878782-0.5496182251332099j
187.25,0.3001421676069221-0.5373050150653195j,-0.07152499563933776-0.10423525091678082j,0.07170907418328167+0.10522379280661683j,0.3001643734257141-0.5373375760524324j
194.5,0.29148657844470727-0.525436709107522j,-0.06950949728699361-0.09908136175476054j,0.06970675539498154+0.09996139246502328j,0.29150556663265303-0.5254686498655228j
202.25,0.28265493231720323-0.5135868105398285j,-0.0675643502460614-0.09394097057896685j,0.06777021760765332+0.09472084145205964j,0.2826688994066465-0.5136157639988668j
210.0,0.27420226162017686-0.502486422098264j,-0.0657891549919592-0.08913982066144287j,0.06600035379292764+0.08983169214963117j,0.2742158645325996-0.5025133841225377j
218.25,0.26559290193640284-0.4913848380719292j,-0.064053825143641-0.08436461916058988j,0.0642675774193838+0.08497455840092273j,0.265606166351103-0.4914091835587999j
226.75,0.2571191453050945-0.48062552385680685j,-0.06240871471477023-0.07976172478585393j,0.06262101680485413+0.08029908413319671j,0.25713029968160783-0.4806498167174879j
235.5,0.24877314979708137-0.470180324746327j,-0.06082839143044147-0.0753276229703427j,0.06103817456404464+0.07580065988882972j,0.24878185580263623-0.4702020423094121j
244.75,0.24035028004634834-0.4597422377875642j,-0.05926909707928052-0.07094522546910687j,0.059473765310935574+0.07135939314440586j,0.2403573778530287-0.4597615207684457j
254.25,0.23209458599908142-0.4495865706185269j,-0.0577572384118122-0.06674116329992127j,0.057955492528617314+0.06710311450308394j,0.2320989830085955-0.44960403794629705j
264.25,0.22381558712485536-0.4394407045307625j,-0.056251229355649746-0.0626098350485211j,0.05644129536258175+0.06292419110543455j,0.22381904546340553-0.4394575732754945j
274.5,0.21573345394805135-0.42955254546834404j,-0.054774171856038494-0.058661521274286546j,0.05495617068487788+0.05893357304978022j,0.21573791238581097-0.42956815356160993j
285.25,0.20768975488491548-0.41968021688505097j,-0.05329515607279402-0.054800189855997584j,0.05346743636428522+0.055035123218346034j,0.20769265533701375-0.4196946085099832j
296.25,0.19987744741710303-0.4100430673563803j,-0.05183382116535087-0.05112432615681437j,0.05199686379803809+0.051326639457848135j,0.19987915864523825-0.4100564172526924j
307.75,0.19214843724014757-0.4004175132837317j,-0.050362695447810676-0.04755517163571869j,0.050515870605746305+0.047728108532798186j,0.19214988692214574-0.4004296106510377j
319.75,0.18453301830295252-0.39082001445952663j,-0.04887931997419569-0.04409887699099662j,0.04902246686750267+0.04424622061584225j,0.18453393911306154-0.3908311971590729j
332.25,0.17706197711588317-0.38125746645430136j,-0.047384964998713024-0.04076890118803165j,0.047518097903838166+0.040893638074758265j,0.17706211637466884-0.38126746359527547j
345.25,0.16976519826380182-0.37174141972566127j,-0.04588401459843944-0.03757184212543383j,0.04600693848474872+0.03767674897957464j,0.16976480954418566-0.3717507032602294j
358.5,0.16278941973639643-0.3624544805916277j,-0.044402359021324486-0.03456780849821739j,0.04451587672530933+0.034655637784363535j,0.16278904130040983-0.3624630298788637j
372.5,0.1558965669080537-0.3530600851063082j,-0.042889490822985-0.03164553298883174j,0.04299385733090519+0.03171853086040665j,0.15589569431353695-0.3530679599481666j
387.0,0.1492410886109579-0.3437439667647692j,-0.04137759842852537-0.028870024447004247j,0.041473373606942976+0.028929957775612185j,0.1492395529892575-0.3437512448178498j
402.0,0.1428423089771163-0.3345234493404004j,-0.03987518722123108-0.026236938870685927j,0.03996260476062658+0.02628596951690429j,0.14284106515591982-0.3345298135610316j
417.75,0.1366182699801466-0.3252589625678184j,-0.03836194855469024-0.02371162551922131j,0.03844117458311355+0.023750934008383667j,0.13661671057184427-0.3252648778843086j
434.0,0.13068504152680172-0.3161229849238489j,-0.03686580697657686-0.02133194056156533j,0.03693767121124407+0.021363243734228644j,0.1306834683485725-0.3161283431991725j
451.0,0.12497186683871618-0.306990006702809j,-0.03537191374928715-0.019064061127933508j,0.035436824382303486+0.01908842848254035j,0.12496999991569616-0.30699488962760296j
468.5,0.11957435738209445-0.2980126877504562j,-0.03390609815215917-0.0169382881891129j,0.033964908329245244+0.01695684446435118j,0.11957233775873766-0.29801725405599455j
486.75,0.1144322533448223-0.2890781641506245j,-0.03245760693407519-0.014920901718502882j,0.03251046571570557+0.014934526685819844j,0.11443032574892237-0.28908229420916287j
505.75,0.10956251828070729-0.28021157466335733j,-0.031031622612754658-0.01300788225128989j,0.031078877474305225+0.013017661179943072j,0.10956053116668557-0.2802152710630718j
525.25,0.10503260069926863-0.2715381172925117j,-0.029648137407152574-0.011220014152044627j,0.02969059550560354+0.01122655257771372j,0.10503047803489113-0.2715412707641327j
545.75,0.10074264887970907-0.2628517135454268j,-0.02827924467459405-0.009506978145223853j,0.02831722663175554+0.009510520867528826j,0.10074061368282-0.2628546660995663j
567.0,0.09676526969666405-0.2542867838022151j,-0.026947331627647734-0.007881031190800487j,0.026981227428692276+0.007882354666867075j,0.09676310575635044-0.2542894415607734j
589.25,0.09307159175222794-0.2457610375685099j,-0.025640595587986655-0.006317149066212436j,0.02567081316298903+0.006316709372331983j,0.09306944561926817-0.24576333508672282j
612.0,0.08975698056287029-0.23747746886987867j,-0.024391756889624566-0.004838349114632594j,0.024418525526389304+0.004836632742807009j,0.08975482944464797-0.23747949602482277j
636.0,0.0867266720053221-0.22917547495639348j,-0.023157405523008694-0.0033853952961681068j,0.023181300397875887+0.003382495743887738j,0.0867244566632347-0.22917721340962535j
660.75,0.08407613086106494-0.22105047130736535j,-0.02196854775459112-0.00197343207211223j,0.02198960992895101+0.001969640253469729j,0.08407400194363313-0.22105197616681915j
686.5,0.081799839412689-0.21302806177234104j,-0.02080638299349426-0.0005698492636243974j,0.020825052474062935+0.0005652826093517977j,0.08179769143080365-0.21302936755118942j
713.0,0.07994890076085184-0.20520019930045835j,-0.01967562752343502+0.0008362127401165161j,0.01969237001299283-0.0008413205184705951j,0.07994663093302459-0.20520130337688425j
740.75,0.0785420032410262-0.19743793205320695j,-0.01854813566520737+0.0022995138724823637j,0.01856285584170137-0.002305046806529413j,0.07853976895993531-0.19743886604389094j
769.75,0.07764126887932751-0.18976234150849056j,-0.01740092559491451+0.003858451050002539j,0.017414041604592378-0.0038643271006592807j,0.077638990879945-0.18976305497323043j
799.75,0.0773542481930388-0.18228544240741473j,-0.016214039142457733+0.0055518240395857794j,0.016225694255157894-0.005557780917484403j,0.07735185790252136-0.18228590276557188j
830.75,0.07778914097347876-0.17504623315146722j,-0.014930424235195576+0.007443392082839751j,0.01494084954449618-0.007449564344830789j,0.0777867300237787-0.1750464624653774j
863.25,0.0791270189798821-0.16802404604229293j,-0.013430370824020262+0.009657486740873286j,0.013439604898934135-0.009663903250232543j,0.07912453371482589-0.16802396835147806j
896.75,0.08158165186631358-0.16149702450513426j,-0.01155570626659546+0.012280194219233017j,0.01156411938745705-0.0122868537282177j,0.08157910384454453-0.16149659660851154j
931.75,0.08550651630781009-0.15568902211280608j,-0.00894798079431216+0.015489250273794478j,0.008955442454474547-0.015496219875901236j,0.08550391879615472-0.15568811934748644j
968.0,0.0912477850716817-0.15128001851838474j,-0.0049857586122480525+0.019359306385006873j,0.004992520250695107-0.019366874829008188j,0.09124514756787404-0.15127856676436108j
1005.75,0.09909144891441564-0.14947160663202044j,0.0015482191964754956+0.023711973739616046j,-0.0015421892516987912-0.023720263811293125j,0.0990889108937304-0.14946924625057115j
1044.75,0.1083850457883338-0.1523688906034179j,0.01254626645728835+0.02716423192857286j,-0.012541143198239253-0.02717351129169127j,0.10838302304042227-0.15236543780761436j
1085.5,0.11611917656620824-0.16225881686581692j,0.02986835360792662+0.02526825119399893j,-0.02986485545146274-0.025279135979303258j,0.11611852057468991-0.16225418359638769j
1127.75,0.11638789888852263-0.17709911378201487j,0.049687173848122414+0.009707828016032767j,-0.04968651655398014-0.009720365272278526j,0.11638973393825916-0.1770940812958276j
1171.75,0.10996655141318797-0.1886604941039832j,0.05789777930937881-0.022716870563525504j,-0.05790156051819123+0.0227040386261072j,0.10997113136437255-0.18865704498047253j
1217.25,0.10760076330473561-0.20057583758691375j,0.03934716789003421-0.06032779027783867j,-0.039356553489931674+0.060317037847301386j,0.1076064901296116-0.20057597333689267j
1264.75,0.09372316662939856-0.2311715674981881j,-0.011472964988094608-0.07240714779826275j,0.011459400520369221+0.07240391152735745j,0.09372651207327412-0.23117528104600876j
1314.0,0.04289144718862075-0.24048945798996293j,-0.04206282081127889-0.034958845174167724j,0.04205374021481989+0.03496299117237887j,0.04289113311897627-0.24049263071054097j
1365.0,0.009634436574284798-0.21337116275333404j,-0.03312123569620629-0.007974794528651418j,0.033117409069467245+0.007979493022600873j,0.009633382214989383-0.21337248998399524j
1418.25,-0.0011932518373477406-0.18692798554892578j,-0.02162022681760994+8.257778316533501e-05j,0.02161868676669313-7.919698827067366e-05j,-0.0011940385876224868-0.1869284201281424j
1473.5,-0.0039797014232187695-0.16765181835689805j,-0.014577695892402978+0.0017964068155246257j,0.014577132173128357-0.0017941002119774552j,-0.003980201459121785-0.1676519267931944j
1530.75,-0.004309266187460825-0.15335938650230785j,-0.010475929091256978+0.0018516742744376334j,0.01047588305871803-0.0018500646882313703j,-0.0043095752571302715-0.15335938745224703j
1590.5,-0.003894113165963355-0.14211440430438307j,-0.007965419298247622+0.0015292579228474382j,0.007965454953696025-0.0015281599633186972j,-0.0038943006466696517-0.1421143645660848j
1652.25,-0.0032959431710085346-0.1329413623821284j,-0.006351897925992414+0.0011776085273691493j,0.006352012248528997-0.0011768383461855689j,-0.0032960578728065404-0.13294131546199503j
1716.75,-0.0026971986427359674-0.12510408434036993j,-0.005242992024120071+0.0008780042602899848j,0.0052431854360092695-0.0008774881795242932j,-0.0026972702389531367-0.12510404268076566j
1783.5,-0.002163119830285759-0.11829242192185124j,-0.004449988967973773+0.0006453076991558785j,0.004450131751629074-0.00064490153630568j,-0.002163159873809342-0.1182923853583424j
1853.0,-0.0017066689934219627-0.1122126248991779j,-0.0038522640045665093+0.0004683107958717951j,0.0038524393809834137-0.0004680692346839421j,-0.0017066945756823437-0.11221259610672249j
1925.0,-0.0013264103811531707-0.10673188595012144j,-0.0033874363807867565+0.0003371614959449486j,0.0033875851635981175-0.0003370008073080562j,-0.00132642522926453-0.10673186295821792j
2000.0,-0.0010129238224102389-0.1017028022572877j,-0.003011825928723377+0.00024003052344404854j,0.0030119666897482494-0.00023993112557779735j,-0.0010129324812290924-0.10170278471683747j
