f,dd,dq,qd,qq
3574.2,0.0010089617229467782-0.056068435853201565j,-0.0008313081056133272-3.4547356138361104e-05j,0.0008876383431897921-3.171079474940419e-05j,0.0010083806785808752-0.055947517502734107j
3684.0,0.0010187408588563482-0.054186987127106394j,-0.0007657398600335698-2.9860528323117502e-05j,0.0007905158211428616-2.933172764363888e-05j,0.0009929608169604517-0.0540017860029752j
3797.2,0.0009973446450652944-0.05236537775136446j,-0.0007418490094753722-5.223240170286285e-05j,0.0007357841452944517-7.391595413437044e-05j,0.0008812429366043886-0.05220913567524236j
3913.8,0.0009675643372174958-0.05056825421672176j,-0.0007023668809099326-9.501077818283845e-05j,0.0007888683379121803-6.542203231119664e-05j,0.0009080146583589563-0.05040253214367237j
4034.2,0.0010308119518639056-0.048708378346327234j,-0.0007585209601616478+6.599156548582467e-05j,0.0008278087837562082-0.00022865717669976339j,0.0010771795676973658-0.04848701241434096j
4158.0,0.0011091276665203859-0.0472876738194608j,-0.00047484367504820534+0.00018786634681626426j,0.0004365619979432047-0.00027243639214416114j,0.0012097766085412964-0.04712964378411293j
4285.8,0.0011888239732970125-0.04569412541801108j,-0.0003334297406432358-0.00016433954474274232j,0.00019369091521748787+3.0069228504323654e-05j,0.0013178775072594587-0.04555195225849996j
4417.4,0.0011777692659752724-0.044473110559050254j,-0.0005553096094314769-0.00013940609616976867j,0.0005249228728700425+9.093229631773355e-05j,0.001252405372415076-0.04438962624915713j
4553.2,0.0010619834426697848-0.0429866170703735j,-0.0005171336094319896-3.1633600622686176e-05j,0.00047054172958623707+3.1339871188783466e-05j,0.001075492850303672-0.042983212958445205j
4693.0,0.0010224432998528251-0.04161721106170924j,-0.0004608166962580646-2.0284344176589163e-05j,0.0004816204165082807-1.1263102857517312e-05j,0.001027405779448251-0.04157061877836425j
4837.2,0.000843310632249002-0.040170163363659056j,-0.00041116931908371433-6.213099873200595e-05j,0.0005059829774804195+0.00010903749097278605j,0.0009192736811274686-0.040178621491659086j
4985.8,0.0009791591733225816-0.038966612144012196j,-0.00041550238125185717+1.787254053658223e-05j,0.00043869561742052325-5.0246928912066936e-05j,0.0009869971621626963-0.03887100978795262j
5139.0,0.0008313310032399338-0.037723741955147036j,-0.0004168199126107982+0.00010188338814562365j,0.0004185013103297519-0.00011418021816490188j,0.0008527677833431863-0.03770237852911864j
5297.0,0.0009234658070885443-0.03651164302325372j,-0.00037337257368135054-9.306135688442357e-06j,0.0003602385379553959+6.139219534492131e-06j,0.0009408584808043019-0.03648536185362497j
5459.6,0.0009510620993492818-0.035355074798838176j,-0.00031768812046879705-8.93523982331253e-06j,0.0003132594924343982+1.8958098323473546e-05j,0.0009077270223338332-0.035325839328133074j
5627.4,0.0008277507099426786-0.03426892471915608j,-0.0003063621666746234-0.00010148068136025753j,0.0003779512955485181+6.234417459096867e-05j,0.0008333900729384953-0.03415748708739445j
5800.2,0.0009077355717569107-0.03304160328562469j,-0.00038405743781591106+3.240620349823846e-05j,0.0003951981749877834-9.22856951676542e-05j,0.0008814259748690517-0.0329933330025227j
5978.4,0.0009216267612915296-0.03195949878609671j,-0.00024602691051532025+1.9165083963111986e-05j,0.00023240838390252015-6.491634158283305e-05j,0.000963624565046832-0.03189263761204274j
6162.2,0.0009615350288002412-0.031007968110415462j,-0.00027527168355964395-8.572037520762835e-06j,0.00025509982431001397-9.457257673243571e-06j,0.000994517522813548-0.030974353331761618j
6351.4,0.0009474261605285949-0.030031783303797178j,-0.00025881833250987994-2.524595760791914e-06j,0.0002484768147102998-1.2019645737230918e-05j,0.0009786318300163792-0.030016366226078277j
6546.6,0.0009343937145017274-0.029106697662874437j,-0.0002419702028470917-6.053127976786725e-06j,0.0002160289299296383-6.7914977819033916e-06j,0.0009617898452467487-0.02907806516546836j
6747.8,0.0009391031035171192-0.028181258417896697j,-0.0002255675074056063-3.2616024785716517e-06j,0.00021825045638435383-1.6273521527134095e-05j,0.000962779644043385-0.028165878835990157j
6955.0,0.0009341214625452934-0.02729385478125528j,-0.00020944672105785442-1.71294954112261e-06j,0.00020083819462796436-2.8854689922576013e-06j,0.0009624613501018238-0.027278611718388527j
7168.8,0.0009216316144467541-0.026422981858302882j,-0.00019952995650859105+5.341408554447992e-07j,0.00020180670840961183-5.882286177071061e-06j,0.0009621981548511745-0.0264210347170339j
7389.0,0.0009234807632505682-0.025591871992491834j,-0.0001919615593397919+2.553323991477338e-07j,0.00016344479843518494+3.3099083941952432e-06j,0.0009409760864069749-0.025577469267459758j
7616.0,0.0009382237080047618-0.02478633484330645j,-0.00017292599588081178+8.333711591349718e-07j,0.00016006418412794227-9.379067163950165e-06j,0.0009355573232303419-0.02478921910091741j
7850.0,0.000861603565481526-0.024008487269440732j,-0.00017244397848169827+1.8589061238921277e-06j,0.00012145466461051404+2.283517973415649e-05j,0.0009346383796800146-0.023952015703313415j
8091.2,0.0009159547203081474-0.02325363585526912j,-0.0001574424959989937+7.173572552991936e-06j,0.00015805456589659217+1.0053865092169745e-06j,0.000947230714435407-0.023244727924095456j
8339.6,0.0009250638942845593-0.02251033162760636j,-0.0001458972326060383+6.319848997962419e-06j,0.0001318495559649807-7.023508725500074e-06j,0.0009251471609528703-0.022521196106820178j
8596.0,0.0009329809359956251-0.021802423732116778j,-0.00013969017134757346+7.770113124674696e-06j,0.00012053640340841057+2.855791463116321e-07j,0.0009290493418698739-0.02180617322777253j
8860.0,0.0009135627804052496-0.021100070899058885j,-0.00012649070000433265+8.23351934361032e-06j,0.0001298648950715235-7.032717244550844e-06j,0.0009446257470868205-0.021120075846426493j
9132.2,0.0009613426879716319-0.02038249728868574j,-0.00010744829279331343+1.472313834239743e-05j,0.00012443685727290844+1.4457248152292349e-05j,0.0009369165788242304-0.020445838949097673j
9412.8,0.0009657260791382154-0.019817297668652995j,-0.00011014467117571208+1.743633566952889e-06j,0.00011384851564776641-1.2784388629917076e-05j,0.0009332465323204503-0.0198007599715868j
9702.0,0.0009307723639545253-0.019193141080507913j,-0.00010478603585423338-2.747952736793422e-06j,0.00011422577284822481+2.5111338968360166e-06j,0.0009373668808628968-0.019168068722759935j
10000.0,0.0009389521008966234-0.018571215052194983j,-0.00010783665420926668+9.645593788564298e-06j,0.00012251293653682126-5.3809809302422115e-06j,0.0009057931691289203-0.018614874488323805j
