f,dd,dq,qd,qq
44.5,11.996296156081028-8.338638233659173j,-2.8422407362750564-10.27384045787434j,3.060856179903361+10.582438817506539j,11.801004949462914-8.366810162073026j
46.0,11.2320091583047-8.860483549476914j,-3.714607297957235-9.634760569807437j,3.548768868564119+9.915923727433869j,11.02804558985778-9.217182126826046j
47.5,10.32538543621219-9.50923923890045j,-4.191128596224148-8.900847036653582j,4.338781766933583+9.025677464127396j,10.179414531575182-9.557918891310997j
48.5,9.895644658660336-9.806064665940402j,-4.543405033158839-8.454301581715733j,4.730299465440277+8.675399689793966j,9.682766410763824-9.90393242465462j
51.5,8.090350394507078-10.160688992077334j,-5.033656920308703-6.963458895124747j,5.1973402930539185+7.019959273385813j,8.070153930349163-10.176867344251898j
53.0,7.2799085194706015-10.143428410866004j,-5.141747430599771-6.26867569124695j,5.245014912821451+6.184157238956175j,7.356846184015396-10.161336234655618j
54.5,6.620027440023681-10.059228667315276j,-5.250636701036028-5.523497808554036j,5.2222466598035675+5.605406340496882j,6.487546429472641-10.257197712387587j
56.0,5.929112772496839-10.020991785678932j,-5.152034047296564-4.958795107001789j,5.28897332012141+4.9630627054583645j,5.911707245573449-10.068180993663006j
57.5,5.3955043928188395-9.805889015248445j,-5.017541405271875-4.391973083769022j,5.1365387492671815+4.4755427491859034j,5.290464512349357-9.7769170451407j
59.0,4.8757478008290525-9.61755811111365j,-4.948500683607115-3.9430068041407687j,5.026417768976992+4.001358549498066j,4.772024216374926-9.693008805694427j
60.5,4.363473323847871-9.381981827360992j,-4.736859952370119-3.5606091769873918j,4.834501628842577+3.493935294459771j,4.417572886364671-9.368218410669916j
62.5,3.833581495871219-9.051269507783605j,-4.5181612273143426-3.018174514702559j,4.53732057135399+3.0485647374104095j,3.7581435591053536-9.054834916548572j
64.0,3.46134017979826-8.837745409866848j,-4.36285629205464-2.7644012152276707j,4.4679178732076785+2.6453284515954967j,3.5405231510011035-8.862044230181628j
66.0,3.140375133969236-8.492498090559966j,-4.107207167505334-2.3432236972565654j,4.178661031071685+2.471963348777208j,3.0150694327269605-8.51585544669763j
68.0,2.8113131532641638-8.133759941053203j,-3.8710140670450346-2.0408090146014928j,3.8854320271366696+2.1842116683569377j,2.691623502714412-8.16198020754398j
69.5,2.528173676400046-7.958792939920282j,-3.6868194081062233-1.884605821763249j,3.823709038709748+1.896569752007929j,2.483066222800594-7.911050052883278j
71.5,2.214565556817274-7.646928853707441j,-3.51190592842756-1.6490592068680099j,3.6031822153549546+1.5729872733143098j,2.217498742377134-7.586627138234633j
73.5,2.020761175779272-7.367343529159063j,-3.2938391004157666-1.453401864265603j,3.3963271172951526+1.4939020679716042j,2.0069696744610557-7.305054908538433j
76.0,1.80968736992755-7.038584790667444j,-3.0684648568579194-1.2652625075457122j,3.162817559923623+1.2636487664626126j,1.8010958034802895-7.007349248914467j
78.0,1.646205922985689-6.81123662968793j,-2.9265361032173196-1.115424406093962j,3.016759386195913+1.1422114530959586j,1.6365186524505466-6.821488912358467j
80.0,1.5129437323604997-6.541080919537084j,-2.729408859004161-1.0148001931366837j,2.7691866541076284+1.0782042234194928j,1.4800434202420734-6.521487204986365j
82.5,1.3397829759637219-6.255698329305539j,-2.5974950946405824-0.8597655493539427j,2.5707554330763944+0.8721716060382387j,1.3129696275400216-6.320674022922326j
84.5,1.2105141212376944-6.064272429274149j,-2.4406335000578174-0.803993156320048j,2.4692993718217564+0.7359904483514721j,1.2692443390220705-6.072114216916218j
87.0,1.0565850685229428-5.836326675142868j,-2.264036486753833-0.6971302274911091j,2.3112425532889667+0.608732241011025j,1.1221976637442967-5.797224780192501j
89.5,1.0082033301056708-5.606262752274409j,-2.145690894599177-0.5994478761638473j,2.1685472083350548+0.6100497095422522j,0.9696805387399143-5.61965904466748j
92.0,0.9116370184151393-5.40572891289646j,-1.9829142880851394-0.559824440614678j,2.0028509844170705+0.5144224006063833j,0.9313670472076927-5.3387774100495395j
94.5,0.8414851943671848-5.217319977428021j,-1.8890970569416026-0.49779271785139767j,1.9435980528111603+0.4942245789433196j,0.8324045906790616-5.2221742257884545j
97.5,0.7724382704120233-4.991909291085196j,-1.7504497125337317-0.442430109150042j,1.7764998493530577+0.43618796962242123j,0.7757269132288096-4.993851962207723j
100.0,0.5981180974056585-4.677921110345709j,-1.7081776970597096-0.387795689395402j,1.2072043567137247+0.1311907024177163j,0.7206529390664178-4.941880367960599j
103.0,0.6473275882004893-4.6414403773665205j,-1.547068519581134-0.3411079984661256j,1.5660493729526108+0.3230341854817781j,0.6624906921909997-4.652708188520359j
105.5,0.5860555992964269-4.502136110236256j,-1.4672880718757817-0.30716088191250823j,1.529702723022767+0.31853652299259294j,0.5766245021521215-4.504176202655319j
108.5,0.5385709083511082-4.336997944002958j,-1.3853101426539451-0.28382077085336466j,1.4196125983633088+0.25375436685406033j,0.5588545704367629-4.3369530145077615j
111.5,0.5167495351249599-4.1740833023075385j,-1.2958156168285826-0.24861162762220457j,1.3072252346410191+0.2554211011915152j,0.4866965958269147-4.166511013580282j
115.0,0.46175244038688035-4.008016712511375j,-1.2092622467530811-0.23622858403768177j,1.219785700760743+0.1856471761194135j,0.4677986408006878-4.009942840970642j
118.0,0.4327425699401298-3.920404783595195j,-1.1588411107734964-0.23135793100048718j,1.1901490875128922+0.2125947778750336j,0.4477674477978115-3.86089550176214j
121.5,0.38050776511737117-3.743289288366897j,-1.0939778553289965-0.17404767813893174j,1.0950065174625276+0.17028210715290915j,0.43423823024317443-3.708723753313625j
125.0,0.382197835673349-3.613628457625338j,-1.017441221784952-0.17738707655586827j,1.0466739116945352+0.1734681977738058j,0.4040862264725593-3.5940431762372502j
128.5,0.37640259117300573-3.4808990463760567j,-0.9651827905644748-0.12826272130063443j,0.9571812859570633+0.1736071257547316j,0.32635754358031743-3.4681664412597932j
132.0,0.3286949691437992-3.3576962380924904j,-0.8869752711893943-0.11960125355554374j,0.9131029412608797+0.12942962266673472j,0.29308350382403603-3.3481286550038067j
135.5,0.3174279497381301-3.2671909006843887j,-0.8514284805159593-0.12456845780156289j,0.8740780253689144+0.13694431660168474j,0.30600011054043996-3.2555514022882304j
139.5,0.280369441639692-3.1309815328513175j,-0.8199940730500299-0.11169096950759372j,0.8002400755789856+0.07577187553035623j,0.29290867734163406-3.1807317390479453j
143.5,0.27052492346787493-3.0459725840496605j,-0.7479933866799016-0.09661223631679416j,0.7522438373939949+0.10998755580005358j,0.26354022819760514-3.011796204548063j
147.5,0.2476591429009138-2.929621867959877j,-0.7093036981230161-0.0737050053225552j,0.725880717162389+0.0874270883462996j,0.24870343738965506-2.950089563751269j
151.5,0.25544718625571255-2.846113728237912j,-0.6701868405605401-0.0720622227045219j,0.7039094767350269+0.1097557072511206j,0.21750157317164742-2.8076416984776698j
156.0,0.22462928016030595-2.731584668276143j,-0.632030139356305-0.07416773007344635j,0.6490038043049822+0.07823264421108689j,0.19447302705153113-2.719025580512633j
160.5,0.21390903577127957-2.6512768658634127j,-0.6044435568367064-0.07493801330246874j,0.6265136124023677+0.08818925574092708j,0.22011825781620464-2.6335108352806484j
165.0,0.197189624618688-2.5546741025378226j,-0.5641823961250418-0.06938809629689924j,0.5907254010754541+0.07263655615660458j,0.19480166773305418-2.546680967974928j
169.5,0.18744966590126744-2.466891982665846j,-0.5426412112364623-0.0679544278016953j,0.549324482938726+0.061256466283694945j,0.18399600365516466-2.443581760921289j
174.0,0.17828582281680083-2.374294700220281j,-0.5104156593679844-0.04887897859466983j,0.5001906136587926+0.07423860931104374j,0.1652611893305802-2.4108252111935453j
179.0,0.1831999300171044-2.2870394528446516j,-0.4978493307697985-0.044144721055627056j,0.4769162512485637+0.03478678828454539j,0.1405106876684985-2.311931447799642j
184.0,0.1670061498205097-2.2122469057510386j,-0.4568163483743397-0.033008065691655764j,0.45313867747709186+0.05593757669816339j,0.13998438773234545-2.2074362420474367j
189.5,0.15682854360586979-2.136684386514371j,-0.4276268482573288-0.03165817803145571j,0.44203943508368027+0.0327749047081889j,0.14386947483249535-2.130609841175757j
194.5,0.15155276800607545-2.0724695358150225j,-0.4084086076706673-0.03623012612774301j,0.43571566920670174+0.0462284337102608j,0.14979519424539323-2.0706695220357485j
200.0,0.14065552140943155-1.9200827650095023j,-0.39420072257529987-0.03053264945415457j,0.14835533069473297+0.183523683930647j,0.13698022665759613-1.96637046281361j
205.5,0.14737583522775974-1.9121743286419255j,-0.3804889555496848-0.033123867008025165j,0.3723904285798502+0.05448145282952887j,0.14016033650416926-1.9043006420564943j
211.5,0.13267679356565537-1.853065793800585j,-0.3509350397608826-0.03087872248245649j,0.3460347901820113+0.031703436578905154j,0.12498875828702949-1.855680077533358j
217.5,0.13676965251054118-1.778992389099342j,-0.3406077416081713-0.03501336754375123j,0.3339104188890752+0.041003781291117404j,0.12210001274219118-1.7652224257239613j
223.5,0.1255914728304275-1.7177946039636078j,-0.32364537371128-0.03177356805829734j,0.3245284628664718+0.04302870582492975j,0.11102872716250256-1.7026676889757983j
230.0,0.12475097623509694-1.6446662575637585j,-0.30135630859482676-0.015044336224444399j,0.30921519926399094-0.0036841890382390942j,0.13156650667386827-1.6418911643679186j
236.5,0.12742908109536535-1.5791586338487298j,-0.2799558516247097-0.016173273348868256j,0.2867694761457383+0.022697657295642517j,0.09817282120556658-1.5685204825403942j
243.0,0.11691755385187944-1.5249539848210827j,-0.2752740989205913-0.023785891573289003j,0.26812439451083137+0.015403475576374842j,0.12031641023224648-1.5343492030696848j
250.0,0.10869730981785232-1.4446213063831925j,-0.25916600198898415-0.008020757363178671j,0.5268858182245636+0.08894036963535593j,0.11505127193815734-1.4443727330627545j
257.0,0.11530868867249061-1.3915943587200148j,-0.24524637853863696-0.006900275645394444j,0.2595460298519961+0.0021795849910473467j,0.11516260293887282-1.3819357536905073j
264.0,0.10745962147636132-1.3472036583178362j,-0.24489358211839665-0.01685391698317515j,0.24193106259335004+0.0002455365910735035j,0.10492416417123795-1.354205013401287j
271.5,0.09986283200870896-1.2870876639012636j,-0.24169305587261386-0.005295519181877206j,0.23900580669749902+0.014964814162241867j,0.11966190419786515-1.2600985455278761j
279.0,0.11690334861813907-1.225152433196334j,-0.21397859639811062+0.0060420350914555734j,0.22498182393066676-0.013545334014772063j,0.12687117256367658-1.2075780464671069j
287.0,0.10922648151816787-1.174775695526377j,-0.21468445942519504-0.006089457053929076j,0.2163658339531406-0.010924818068430155j,0.11713501446740171-1.1532413847773557j
295.0,0.10992294435352051-1.1058915309021868j,-0.2023096846117252-0.00013637142502781474j,0.2200224139079346-0.004376648566165517j,0.10896133206324343-1.120814652631042j
303.5,0.11226785040970097-1.0534828092265727j,-0.19724664774221204-0.0020117515971692923j,0.20728511709510242+0.0056255751083246j,0.11997131969670327-1.0433237475826143j
312.0,0.1247797172533393-0.9951451447158501j,-0.18051850382480036+0.007513265757866455j,0.20044037463226969-0.002449831198433989j,0.11975931800003747-0.9814075500540401j
320.5,0.11858511695409198-0.9458793720184271j,-0.18920476728468236+0.0056812249541952076j,0.19125834924719273-0.02179113560804361j,0.1170286048788225-0.9583554191374831j
329.5,0.13048068635124307-0.8917989154630918j,-0.1801885700196703+0.019200094442656995j,0.17643970947994678-0.019417221263104783j,0.11281448092997115-0.875980345063986j
339.0,0.13421486420884576-0.8321305842308043j,-0.1763336624782249+0.016392656527024985j,0.17675482824561276-0.0181050815218866j,0.1300037708310342-0.8266529202801047j
348.5,0.13479559923326404-0.7871079082162513j,-0.1596721691553165+0.02093730271358038j,0.1845101318047458-0.002072068626767906j,0.1391467210268933-0.7993173435470934j
358.5,0.14289961545933907-0.730117711786094j,-0.16749592002263003+0.022186296064744176j,0.16765714794574138-0.029202813160833133j,0.14849634608349027-0.7244152650328419j
368.5,0.14580865992665804-0.6709093965716484j,-0.15622874473575407+0.03322205368415701j,0.18159990507732388-0.005355646059260579j,0.1693241599070609-0.687510863354512j
378.5,0.17272634165060913-0.6108462877904216j,-0.15651017439004036+0.03445909065836128j,0.1637977585886508-0.02259107989465738j,0.16027308372178678-0.6075179193300575j
389.5,0.1775185297034708-0.5636814586552958j,-0.14902167048969722+0.03358902346056661j,0.15459730987244713-0.043789945131470075j,0.17301795964146827-0.5581948088890483j
400.5,0.1859404103315489-0.5061766391985143j,-0.14569808760124478+0.045803649329698215j,0.15147980230089295-0.04084616387632508j,0.1976170371545949-0.49933644146993816j
411.5,0.1993073506347066-0.4531407906090774j,-0.15001294120790748+0.048141338475463175j,0.15381172284394748-0.04902323968202222j,0.2015355664276916-0.45663076302220573j
423.0,0.21905606640519154-0.4074949601697997j,-0.1451707648073793+0.0446169567495702j,0.14666532039677146-0.055189958077059884j,0.23159309066072487-0.3817582559736131j
435.0,0.23891818548273486-0.3428054872503416j,-0.13996956010623962+0.06661040560279663j,0.14898602535931257-0.061302593677713436j,0.25247747687375477-0.3363847058649449j
447.5,0.26292125695513663-0.2774083380993278j,-0.13955781539198714+0.08274613030168063j,0.13812912116948317-0.07446829914155904j,0.2727428894192184-0.2785628654781006j
460.0,0.3023933195610797-0.2165981879469521j,-0.12860363888144682+0.08323316396245367j,0.12934121941273022-0.09318557462763391j,0.30351544055242635-0.21813234107795781j
473.0,0.3321074354142732-0.16643627340464945j,-0.12231688633724105+0.09685029482592183j,0.130834159669107-0.09424707556119288j,0.33609856471715255-0.1591051273412662j
486.0,0.368741324763857-0.10471509093799108j,-0.11976652072202461+0.1039523432388392j,0.11848023374097488-0.12117085963631993j,0.3708497152207078-0.10799979734347889j
500.0,0.34112710919768224-0.01840121274995054j,-0.09609756457403207+0.11350074444856309j,0.2358414707216101-0.11070351467242052j,0.4047512373987734-0.05126333742570233j
514.0,0.4683506416321164+0.006001399147642218j,-0.0913649318708653+0.12612273072359287j,0.10667242509897172-0.13537487467950418j,0.46155294472833946+0.0027556882801251237j
528.5,0.52006250222388+0.07050902671316332j,-0.09176921835131754+0.1265361137127109j,0.08320161438367796-0.12989945634589756j,0.5264761144481248+0.07653349154173594j
543.0,0.5801310341014481+0.11994071088845225j,-0.08537953740581525+0.15012019656675255j,0.08254883652098662-0.1535928795743211j,0.5808082328302078+0.1339000073611616j
558.5,0.6610301109143945+0.16754926210311893j,-0.0760763304927557+0.1633275924211078j,0.07247348330684808-0.16706532131508273j,0.670548029268469+0.17631309783904803j
574.0,0.7515694204314313+0.22896711174076936j,-0.060263370559353324+0.1772573806248549j,0.053681120612750016-0.1818848676844033j,0.7416806529530963+0.23646218206653802j
590.5,0.8538292466652107+0.2614165085733235j,-0.037194235736182385+0.18031604302795018j,0.033802960496377044-0.20820833665302949j,0.8469003704975049+0.2898589143865298j
607.0,0.9484795568723764+0.3029787163906807j,-0.03297741134608556+0.20821026128930697j,-0.002411795103880502-0.20738632715848365j,0.9517832029177248+0.27681044987823555j
624.0,1.084001734322674+0.32131384436543353j,0.009970436062946203+0.23321445550581033j,0.0009267362100687593-0.2249684621965846j,1.0732806710568903+0.3365320587064503j
641.5,1.2091944706579443+0.34073078493823067j,0.0371588464748617+0.2428998814530225j,-0.04553629241834459-0.2602535821576486j,1.2289016099327792+0.3321713858048069j
659.5,1.3851106383022713+0.3310321096612998j,0.07933814953099594+0.294093102136247j,-0.10561022432525272-0.2535843895380173j,1.3870647982304858+0.3120674049132708j
678.0,1.5839971363223266+0.27336126157333396j,0.11572837306617695+0.29595346593420124j,-0.11390246133301751-0.3192508425689247j,1.5581079311581556+0.30306133847977357j
697.0,1.737095531728125+0.18222731501747372j,0.22480068997689895+0.31109227243056314j,-0.21211625526198682-0.34827532026038616j,1.7762636782963588+0.1915198744447031j
717.0,1.9768009033116352+0.06246539445535009j,0.28817674500909907+0.3240675062957478j,-0.34969457688231476-0.24870834375652395j,1.9452542963072899+0.03402552792015934j
737.0,2.117594569233035-0.17052954919992086j,0.4097597741513531+0.23924592533295724j,-0.361659339706994-0.2379000713875189j,2.119405363112087-0.12786673951907224j
757.5,2.211147468697036-0.4325592073818306j,0.4827761744936303+0.11503090962829488j,-0.5157173347960591-0.10012445399822667j,2.2169628766146134-0.434859145283659j
779.0,2.3121286061415436-0.7000242026178033j,0.543582516041026+0.0010395392104016743j,-0.532397304441239+0.01453175186369277j,2.2626399808552162-0.6911703940913241j
801.0,2.251646965804798-1.08286155977434j,0.6495026684573293-0.23799430921917614j,-0.7076708747770708+0.20117308196364145j,2.2444529804418165-1.0833009064173413j
823.5,2.059724463107811-1.3476173358038768j,0.457557101223507-0.3961269911906641j,-0.5305584362685271+0.43231527512857354j,2.108364836618014-1.2821315127550894j
846.5,1.8901027032963365-1.6323075530763966j,0.3217840474585062-0.46072394462980376j,-0.3694262083942012+0.49911016920314893j,1.8831381754715508-1.6494656621084394j
870.5,1.6088041884171043-1.7176176767779456j,0.2035927487484998-0.523896289650698j,-0.2650143887203476+0.5268634988195042j,1.7177051433222812-1.7307709363137596j
895.0,1.333416873799213-1.8656140823096916j,-0.007395574021326845-0.4707052822241793j,0.0027124938631067548+0.5150174317391547j,1.345639103971422-1.8596065642128048j
920.0,1.0049906698925062-1.8326113401408894j,-0.10366406673419076-0.3305896658295443j,0.11426178181390861+0.35404666612922514j,1.0272812405799239-1.9264270537479233j
946.0,0.8415996014596663-1.8075254483936554j,-0.1610450680248498-0.2432907611530291j,0.09918377108584867+0.32119234610031433j,0.8086458855926425-1.866799649414648j
972.5,0.6140428521738164-1.759928796529189j,-0.16067719037910713-0.23212376696798967j,0.19754827148167706+0.1892453947593993j,0.6121820578493258-1.7425819848102309j
