f,dd,dq,qd,qq
5.75,1.74779219175168+0.6345010605280164j,2.788922617172599-0.0025472259023158195j,-2.0591098669416215+0.28383388164714235j,1.7097082903005336+0.5724977003836598j
6.0,1.754305764540571+0.6315214318863742j,2.7933725129135203-0.03365967334845266j,-2.073554233936783+0.2750881519083592j,1.7130458019725425+0.5690482103838512j
6.25,1.7624236785975564+0.6298544538723837j,2.7988599128876825-0.06260724818030372j,-2.0884000146807695+0.26703315904432123j,1.716328931208631+0.567501979526841j
6.5,1.771108090906281+0.6311062035928927j,2.805241127036604-0.09113815315950324j,-2.1045529264719356+0.26117899495982777j,1.720001409344969+0.5673793155178188j
6.75,1.779553890376814+0.6316905782587215j,2.8128571334251617-0.11845778371503979j,-2.121589248296265+0.25597258814209606j,1.7237800634349179+0.5689233206206368j
7.0,1.7878245741589154+0.6341382126090762j,2.821706455171256-0.1453834737812385j,-2.1396685697695657+0.2549165682157391j,1.72770947414736+0.5713203870059698j
7.25,1.796182278410296+0.638956784445936j,2.831537552365213-0.17178750570144796j,-2.1575919339474527+0.253731992337407j,1.7319532692124215+0.5751608608875849j
7.5,1.806034362303871+0.6431359508262877j,2.8419548424592147-0.19838138788406567j,-2.1767700529992773+0.2531814861001821j,1.7364621378705487+0.58013383839675j
7.75,1.8155008830683526+0.6472219307763277j,2.8534877030067483-0.22475502187847773j,-2.196262382980351+0.2549730836199046j,1.7412896825145543+0.5859621122933811j
8.25,1.836361954102918+0.6595407244627528j,2.8787269670685074-0.27868291092421815j,-2.2391455935911524+0.2614314009676513j,1.7521190241955986+0.600472332676234j
8.5,1.8459556767116632+0.6656525825795098j,2.892343851952845-0.30620762724082184j,-2.2618080095451725+0.2673829718766122j,1.7580638778019293+0.6089615318695838j
8.75,1.857208949200616+0.6736511031736122j,2.9064310913559934-0.3341040913237021j,-2.2839711327875607+0.2740789225174796j,1.7642477502492127+0.6183363975995644j
9.25,1.8805212629357297+0.6894911672177769j,2.9366297662095358-0.3922993237998027j,-2.3312557210012588+0.2913070223686411j,1.7780330993505402+0.639688596259874j
9.5,1.8922854853251847+0.6987026422065233j,2.9521957259639806-0.4224671600924501j,-2.3554676625771225+0.3025085082272038j,1.7856240852167327+0.651464420133185j
10.0,1.9178730739958825+0.7174416161525604j,2.9842313912720373-0.48547384410202254j,-2.406850299158124+0.32813082763452406j,1.8025438120435617+0.6775058084924335j
10.25,1.931302144622228+0.7279662722801041j,3.000863914452822-0.5181268552817673j,-2.431231301667993+0.34434057705827864j,1.81146638406195+0.6916869330700492j
10.75,1.958590698545437+0.7509305822080575j,3.0344028384853803-0.5867857060301158j,-2.483819223496559+0.3782674688420774j,1.8321067726383649+0.7226210466260155j
11.0,1.9736293917830392+0.7624852725160665j,3.0516076742807403-0.622781665985092j,-2.5107974822691754+0.3978136929331856j,1.8434512734396944+0.739250417537195j
11.5,2.0052658494987714+0.7887482095104784j,3.0856804091061774-0.6973086661455037j,-2.565173751922829+0.44069920338474j,1.8687000788472905+0.7749762203047668j
12.0,2.0396629763740637+0.816958870315803j,3.1198083225991238-0.7766785384771708j,-2.620514049951551+0.4912188996386071j,1.8979511406321765+0.8137399305452653j
12.5,2.077678077767833+0.8478333864870179j,3.153628465564787-0.8605194011442903j,-2.6770833697067795+0.5466786896239108j,1.9318856000331819+0.8555939384116309j
13.0,2.120569498687534+0.8808252188913479j,3.1871977235014586-0.9498072875952179j,-2.733302539718349+0.6099498403262409j,1.971037331402743+0.9001698285850441j
13.5,2.167626943792466+0.9163568341278044j,3.219950460268035-1.0442405443166436j,-2.7896034809523766+0.6793918842711751j,2.0161328607666293+0.9475928859543488j
14.0,2.2206775797659497+0.9540039380635474j,3.2517727078385943-1.1445386540834097j,-2.847106773031507+0.7554793732992129j,2.0683653462543248+0.9973415861064008j
14.5,2.2801055988885914+0.9927548443137812j,3.2823580019484075-1.2511906993878834j,-2.9029950014919703+0.8412711590269946j,2.1279652002016385+1.0486114304419516j
15.0,2.3467321737220366+1.0327279159164025j,3.3113400599723097-1.3645332407594413j,-2.957863576615175+0.9343442032142595j,2.1962028892051833+1.1011991205308043j
15.75,2.463471447872768+1.0939920032141026j,3.350705816053694-1.5497574560380072j,-3.0380037447446737+1.0906668873778964j,2.3166484411124912+1.1810816159473334j
16.25,2.553353962512672+1.1338266780892625j,3.3732356910673156-1.6838558631588703j,-3.087911190707763+1.2081230624522425j,2.410225546753271+1.233467740211665j
17.0,2.7089458622200016+1.1903056241131824j,3.399227471180634-1.9035923205238912j,-3.157238382263957+1.4047705697873891j,2.5735148804014347+1.3080692527530635j
17.5,2.8279003338965074+1.2233397481419837j,3.4093807013318247-2.063873666409591j,-3.1985919589559932+1.550372219846641j,2.6993180440940465+1.3529284847815766j
18.25,3.031445810228361+1.2605732557939773j,3.409244377889332-2.326951724028523j,-3.2451532489678256+1.794694110236276j,2.91505619036357+1.4078691987296028j
19.0,3.2677072143962835+1.2772631953257105j,3.3839753529420635-2.6190828696334028j,-3.269334667894331+2.070882647604909j,3.165968101102054+1.4408878759415167j
19.75,3.538005833474847+1.262216582286619j,3.3226750619145387-2.9419380406036586j,-3.2630957157425327+2.380929060399483j,3.4540930482793373+1.4408807789522258j
20.5,3.8397884834400617+1.2022638189667776j,3.2127572514603195-3.292022506238426j,-3.2115187243600736+2.7242164560212445j,3.7770504943098464+1.3942917320498172j
21.25,4.168049287261177+1.082062111726807j,3.038475045446403-3.663498114565984j,-3.0998781115102574+3.0967480072583085j,4.12909247700221+1.284588492964362j
22.0,4.508713562810829+0.8855097953117724j,2.7848511652302896-4.041645538221415j,-2.9108632122492897+3.4844711622311006j,4.496690793696793+1.0954195289584883j
23.0,4.945780863885171+0.48371505503694695j,2.300497292378373-4.516928021486558j,-2.517860382553267+3.9913976080711873j,4.973060922462424+0.6941780755494662j
23.75,5.217280419543524+0.07141426888460019j,1.8255065094795944-4.808266171238327j,-2.105556061085712+4.32095672336049j,5.275808408407841+0.27560479073252697j
24.75,5.441838758668039-0.602442879717291j,1.0691090448298501-5.042990239084755j,-1.422973970338917+4.6289210436911326j,5.538282304430785-0.41806688977331863j
25.75,5.446281296512661-1.3449835535339356j,0.25255211469148975-5.042861988776392j,-0.6544781812469974+4.718763263156923j,5.573272096743723-1.1908332844780327j
26.75,5.22014194503711-2.0507494035184095j,-0.513278157429804-4.800361917996473j,0.09383667840394042+4.573314882558496j,5.36532199691243-1.932381213734538j
27.75,4.814116587957377-2.6251698999860915j,-1.1349699580379382-4.373191932891704j,0.7232173346270535+4.235451905816971j,4.964739368755686-2.54457334904302j
28.75,4.310703624116592-3.0268943288453474j,-1.569682111166073-3.8504713384934877j,1.18715892100668+3.7857281213808225j,4.45702705692816-2.978794057240372j
30.0,3.6620306588268106-3.297664923892951j,-1.8688529180564755-3.18425723159426j,1.536405624150559+3.184736383717588j,3.7944752621689273-3.280836598090688j
31.0,3.1864049524944233-3.371437944477636j,-1.9595017609898213-2.700365321652679j,1.6691137287222073+2.735036479124193j,3.304463223456087-3.372194669889867j
32.25,2.677534462543482-3.3478035193897937j,-1.9540939230655103-2.1878968555682805j,1.7122073454678077+2.2478219299444167j,2.7775993315666323-3.3631571929055584j
33.5,2.2658024917905943-3.2507355343976627j,-1.8737773211831534-1.7779772942052574j,1.6739266660070107+1.8505618001607942j,2.3494915089896367-3.274186452206628j
35.0,1.882233546930121-3.0901029491084993j,-1.7338749258879473-1.4008401364345653j,1.5743818659031361+1.478553563375078j,1.9491714753788631-3.118437977966444j
36.25,1.6351746560930303-2.9445112719558475j,-1.6063582515742671-1.1616952369648568j,1.4735156087400931+1.2385431858733011j,1.691114252173222-2.974472563569286j
37.75,1.404972353121218-2.772540129876105j,-1.4564338204627993-0.9413183834062309j,1.3488669895579481+1.0150117721217016j,1.4496568917072055-2.8023511954938716j
39.25,1.227648943297773-2.6105514927216458j,-1.317294436332681-0.7749550398306677j,1.22928070913432+0.8434632531998726j,1.263977174882052-2.63943980081666j
40.75,1.089588519245237-2.462491344368279j,-1.1916956867029844-0.6473351555246529j,1.119199124896127+0.7105841690687269j,1.1191332013353787-2.4895105128314565j
42.25,0.9804467858118879-2.3281480354438644j,-1.0798748659868989-0.5481952543097874j,1.0194663719129764+0.6062666588434399j,1.0045088977231398-2.3532547239047803j
44.0,0.8799865133976017-2.1877649417981044j,-0.9654561937074446-0.45877844406631785j,0.9160667162076647+0.5111653506878423j,0.8990238243498796-2.210650037896512j
45.5,0.8110414082586277-2.080050641782534j,-0.8796180630865899-0.3988055101115515j,0.8376196848148865+0.4465812913505803j,0.8267870102171426-2.1012346717140664j
47.25,0.7457592532065327-1.9673610270104536j,-0.7918137492567496-0.3431421695996685j,0.7566139305324956+0.3861139936820219j,0.7583535267256267-1.9867758797276602j
49.25,0.6859312956772989-1.8536541242147428j,-0.7051353089360338-0.2935749924126727j,0.6763170149299219+0.33179466505861915j,0.6958221659681094-1.8708633279883022j
51.0,0.6434806743171823-1.7651301141247109j,-0.6394366703506533-0.2593412126215566j,0.6149573374918041+0.2938892140747397j,0.6514937368658209-1.7807201300422753j
53.0,0.6034667691735092-1.6748236455710077j,-0.5739893570786783-0.22800629521803262j,0.5535852387859683+0.2589684873357424j,0.6097606905062827-1.6886177351838658j
55.25,0.5667824177069972-1.5845491390626347j,-0.5106802890299942-0.20028289010163836j,0.49374752504727615+0.22764501940592768j,0.5716356504248685-1.5968387772596129j
57.25,0.5398293906628471-1.5131192625501897j,-0.4619584418716297-0.18060552687182518j,0.44750935457754676+0.20525255494525815j,0.5436514943560333-1.5242125254477756j
59.5,0.514474220937439-1.4411361558999294j,-0.41417681519880845-0.16277916400975895j,0.4020413128614875+0.18481773789246406j,0.5173956328646658-1.4509396246619233j
61.75,0.4931934940647541-1.3765655800145737j,-0.3726348110474941-0.14843146801861007j,0.3623142795614762+0.168209469485563j,0.49538206224675796-1.3853276994938495j
64.25,0.47328695453146163-1.3123011988566635j,-0.33254027028580735-0.13561823840985227j,0.32386645901182554+0.15326147293368503j,0.47482736479121823-1.3200360166185154j
66.75,0.456447527378114-1.2547419968369855j,-0.2977580118007667-0.1253717984329185j,0.2904502646220624+0.14118744688575893j,0.4575226686275127-1.261540433570287j
69.5,0.4407124643511288-1.1978617435388523j,-0.26460846627624246-0.11637143876134359j,0.2584712138014002+0.1304141488109987j,0.4414273441529395-1.2038774439634587j
72.0,0.42850282462295664-1.151267730801668j,-0.23832649884117557-0.10977217910905093j,0.23304972922333986+0.12248477562981781j,0.4288784502632277-1.1566384654277575j
75.0,0.41584249605812124-1.1008555051129005j,-0.21086325939634848-0.10343878800986381j,0.20646081554022785+0.11475114033089194j,0.41598556758584526-1.1055381708868248j
77.75,0.405750318310691-1.0591075052028307j,-0.18894839865449964-0.09881133870118325j,0.1852042817092304+0.10900897059897827j,0.40575194779412227-1.0632671097480435j
80.75,0.3962043070644487-1.0178260683003675j,-0.16805300431575737-0.09476667482060774j,0.16487952331882852+0.10393420858209784j,0.39605596290297496-1.0214939608918034j
84.0,0.3871620133304481-0.9773953773917559j,-0.14836614181559798-0.09132051414336409j,0.1457079680570658+0.09954398033634927j,0.38687171994429015-0.9805785782709932j
87.25,0.3791575080273564-0.9408037902657813j,-0.1312816298121689-0.08862525888966835j,0.12904451908358627+0.09600931487356662j,0.3788014065002647-0.9436216535470018j
90.75,0.37158443213478354-0.9051203852604194j,-0.11533063764876374-0.08639721791402738j,0.11345921159076457+0.09301347270792734j,0.371170942809234-0.9075849719826264j
94.25,0.36482592249779-0.8728100534819584j,-0.10150869850443475-0.08469630679851588j,0.09994913849905268+0.09065956835998253j,0.3643757695440466-0.8749619251111638j
97.75,0.3586776645889782-0.8433687070457805j,-0.08948395380555646-0.08341789405343114j,0.08819193082290662+0.08878885751965045j,0.35824679733250564-0.8452755226550154j
101.75,0.3524114543064591-0.8128144872292145j,-0.07762021701577024-0.08235674641318874j,0.07656345593653374+0.08716512135911583j,0.35196249096675425-0.8144735468533854j
105.5,0.34707843515313114-0.786816595917269j,-0.06804145851621023-0.0816483797289252j,0.0671650434996131+0.08601069315156794j,0.3466158700115807-0.7882750761220811j
109.75,0.34149684984402984-0.7599871487865549j,-0.05869929434562643-0.08111676640255949j,0.058004568110640656+0.08502784359911265j,0.3410542132210336-0.7612490517816328j
114.0,0.3363847700712395-0.7356146884188751j,-0.05073116987738176-0.08079317788981769j,0.05017599661717996+0.08432261557589593j,0.3359380222354422-0.7367126380917555j
118.5,0.33136606636415694-0.7121689175800497j,-0.04356848560524116-0.08061594372512139j,0.04313992675877391+0.08379678789185226j,0.3309345201584688-0.7131078347918274j
123.0,0.32662597840922225-0.6908061684247628j,-0.03750030893344709-0.08055562482137871j,0.037180188158857916+0.08342649681509129j,0.32621709644560903-0.691621191593678j
127.75,0.32193501034510885-0.6702548591236596j,-0.03212176822416543-0.08057766393188864j,0.03189091854502972+0.0831662536905574j,0.3215478760789211-0.6709576851339903j
132.75,0.31723372484704054-0.650564754035869j,-0.027413585870635006-0.08065131081123758j,0.02726304651888805+0.08298411143637852j,0.3168679748784444-0.6511663903102061j
138.0,0.31251620131486385-0.6317500467611112j,-0.023365691503221084-0.08075443252302417j,0.02328331040085786+0.0828498388281159j,0.3121790324925713-0.6322688644208109j
143.25,0.30798574425872005-0.6146059261761594j,-0.020090742887738294-0.08085702190994501j,0.020064770738558377+0.08274809042446915j,0.30767317878992373-0.6150485257864754j
149.0,0.30318994321943477-0.5975113496712622j,-0.017249561812156103-0.08093827295164262j,0.01727375771319823+0.08263876989779029j,0.3028984832911821-0.5978814412095208j
154.75,0.29853628199773535-0.5819209494452506j,-0.01506554944317523-0.08097394964114842j,0.015125269397508804+0.08250393611420538j,0.2982668797827269-0.5822412105098608j
160.75,0.2937749021579386-0.5670626925778772j,-0.013360136143993354-0.08094657227181476j,0.013454586567549078+0.0823221370970366j,0.2935242677398784-0.5673298713812105j
167.0,0.28892115962567677-0.5529289003031358j,-0.012114824083639536-0.08083151173217644j,0.012235832656624184+0.08206526804719541j,0.2886968385720523-0.553153442426209j
173.5,0.2839436066577431-0.5395013817987261j,-0.011281741573891974-0.08060651305439505j,0.011426346166947893+0.08171629075932112j,0.2837364429910948-0.5396867325096688j
180.25,0.278846315731575-0.5267094907818564j,-0.010829444375051636-0.08026670443086042j,0.010991377652469162+0.08125777254187985j,0.27866099932697785-0.5268651485787272j
187.25,0.2736231029347706-0.5145523428115467j,-0.010717565133859477-0.0797883782838509j,0.010892968314202077+0.08067399602040595j,0.2734576693162116-0.5146812131792294j
194.5,0.26827047311952773-0.5029786814955948j,-0.010904603615748687-0.07916195787068599j,0.011088870402858225+0.07995298035278822j,0.26812064400365887-0.5030862309368624j
202.25,0.2626165814731286-0.4915970289574113j,-0.011371988337025352-0.07835097984386263j,0.011560465413755204+0.07905506684746413j,0.2624810277104831-0.4916846071799046j
210.0,0.2570006785975978-0.4810903494005173j,-0.012041134693771383-0.07740256080991335j,0.012234132757405196+0.07802954952690157j,0.2568816593491929-0.4811609185818162j
218.25,0.2510778817573909-0.470719114865188j,-0.012913793029616163-0.07625640851919362j,0.013109801376202244+0.0768099246955479j,0.25097386914480424-0.4707746334959953j
226.75,0.2450579173399464-0.4608016135994189j,-0.013935573979041688-0.07493705514297212j,0.014129158806565241+0.07542621577675379j,0.24496639132144293-0.4608474193690549j
235.5,0.23892446874364745-0.45128664582376554j,-0.015058266941501107-0.0734502289109431j,0.01525102724829072+0.07388303256932238j,0.2388429717760815-0.45132179861307853j
244.75,0.23254763581357657-0.4418723196136499j,-0.016286856498984224-0.07175879787274753j,0.01647459408562554+0.07213946912172635j,0.2324763205289762-0.44189948934130385j
254.25,0.22610337938146238-0.43278744757894855j,-0.01754774742621492-0.06991535826180904j,0.01773014741705075+0.07024920276294505j,0.22603946479217674-0.43280804898880715j
264.25,0.21945926282309072-0.4237708724741094j,-0.018845464879024998-0.06788176096461095j,0.01901998930217188+0.06817230621360242j,0.21940399518520554-0.42378703423418507j
274.5,0.21278696086148863-0.41502183440286283j,-0.02011047969134295-0.06572297169683033j,0.02027924635411474+0.06597412935816717j,0.21274066281041892-0.41503362121758125j
285.25,0.205985017218173-0.4063162496726009j,-0.021353972357740718-0.06340040360374065j,0.021513355679257083+0.06361825580812197j,0.20594508920963206-0.40632478960786583j
296.25,0.19921130591220348-0.39782272713634137j,-0.022514276273651525-0.06098970157852736j,0.02266646594373719+0.06117770542314224j,0.19917637954567785-0.39782920231165764j
307.75,0.1923658753034882-0.3893282238431967j,-0.02360377858331285-0.058458713119988445j,0.02374719874987622+0.05861909810686129j,0.19233602873990158-0.3893325651136796j
319.75,0.1854807003899162-0.3808413417232968j,-0.024600228985510696-0.055825558599763694j,0.024734737469812626+0.055962624598338354j,0.18545550098357633-0.3808444792453226j
332.25,0.17859728920231455-0.37234935835214916j,-0.025486791068450355-0.053117105831669856j,0.025612204316176033+0.053233229243314494j,0.17857557723502754-0.37235129763930985j
345.25,0.17175999042788995-0.363854294861251j,-0.02625293524918962-0.050357259470234575j,0.026368197777237968+0.0504548676565515j,0.17174167434127552-0.36385555482494597j
358.5,0.16511640354390925-0.3555121527339523j,-0.02687676894383463-0.04762090866302621j,0.026983379388556678+0.04770230150805722j,0.16510118490617498-0.35551293321619615j
372.5,0.15845655373305625-0.3470183277967184j,-0.027379196145259806-0.044826627253359674j,0.027477562413702805+0.04489444811722879j,0.15844353348915796-0.347019024880457j
387.0,0.1519408569083871-0.3385296313193811j,-0.027746196559105117-0.04205174293102657j,0.027837165385526146+0.04210685658741258j,0.1519292547792414-0.338530038974789j
402.0,0.14560766906541622-0.330068013544521j,-0.027984338051493578-0.039312849685519166j,0.028067329231191967+0.03935811265789938j,0.14559833103558295-0.330068186849633j
417.75,0.13938549726294244-0.3214961771946233j,-0.028098968014829723-0.036588958843441j,0.028173636887870793+0.03662467314774687j,0.13937750353931422-0.32149633718170073j
434.0,0.13339706875729593-0.3129809492293462j,-0.028092588848872876-0.03393823476272633j,0.028160363465863054+0.033966594635288436j,0.1333905347374908-0.312981231538039j
451.0,0.1275849285812408-0.30440285369206044j,-0.027974909271781347-0.03133789859906595j,0.02803603791125961+0.03135964582323639j,0.12757907001189772-0.3044031893647427j
468.5,0.12205200354744561-0.2959099166321823j,-0.027756473615069503-0.028837715697775518j,0.027812499500600406+0.028853884841715444j,0.12204676987606011-0.29591040833857973j
486.75,0.11675219327731823-0.2873986546506747j,-0.027449570552414003-0.0264120645400748j,0.027499765717923497+0.026423417428372176j,0.11674773999004781-0.2873991268045014j
505.75,0.11170714393464407-0.2788997886190915j,-0.027064622852626084-0.02406886204965732j,0.027109022498527303+0.024077084523746604j,0.11170347156690541-0.2789004846363558j
525.25,0.10698898153611028-0.27053385323539464j,-0.026617346508246077-0.021843856197829286j,0.026657423097509337+0.02184921031363783j,0.10698556169237095-0.27053449567784543j
545.75,0.10250227871460911-0.262104423944471j,-0.02611081430600406-0.01968429683959658j,0.0261466991330294+0.019686295297992238j,0.10249915552320721-0.26210503402458246j
567.0,0.09832611725471445-0.2537509529569736j,-0.025563727200684623-0.01761656049838198j,0.025595723434261447+0.017616545810616845j,0.09832323974698925-0.2537516835765434j
589.25,0.0944326670741936-0.24539434578454947j,-0.024981620020147765-0.015616664861132293j,0.02501019524121311+0.015615177955757927j,0.09442997721940727-0.24539506732053093j
612.0,0.09092690317246142-0.2372378016296753j,-0.024391066157041535-0.013722469390239262j,0.024415969595428133+0.013720217920993595j,0.09092453792211386-0.23723863873514647j
636.0,0.08770494351543585-0.22902412057953855j,-0.023781259555632938-0.011864388553740245j,0.02380375341227287+0.011861007087722614j,0.08770252776172033-0.22902487450765197j
660.75,0.08487480095067444-0.22095003780818095j,-0.02317964526572412-0.010069913649706781j,0.023199017221611586+0.010065750418197923j,0.08487275193447139-0.2209507329309689j
686.5,0.08242586960200562-0.21294110530200283j,-0.022586862639423624-0.008303397759217936j,0.0226039146951466+0.008298369592109634j,0.08242382534567932-0.21294173326447058j
713.0,0.08041238740894938-0.20509000415276102j,-0.02201679351309056-0.006557441125530826j,0.022032439731683822+0.006551943290973784j,0.08041006310331414-0.20509061976151044j
740.75,0.07885833866250283-0.19726316140887895j,-0.02146804382298121-0.0047690089468610045j,0.02148138605904264+0.004763124126719457j,0.0788562511385027-0.19726375704861165j
769.75,0.07782514969978549-0.18947460571012675j,-0.020939869171341836-0.0028940936476579797j,0.02095182419285639+0.002887872657410846j,0.0778229321654835-0.18947510890948221j
799.75,0.07743296592950312-0.18182891597519743j,-0.02043459829705873-0.0008864977572772617j,0.020445162728918127+0.0008806705721666703j,0.07743059582333195-0.18182942767252494j
830.75,0.07780453303401427-0.1743455709173397j,-0.01993152537028108+0.001339648474187171j,0.019941000988128267-0.0013456359525262256j,0.07780210534680435-0.17434597418037784j
863.25,0.07915365847906186-0.16697690631835108j,-0.019374745110698553+0.003955168366783288j,0.01938290259971665-0.003961422522928421j,0.07915116640292036-0.16697705444430014j
896.75,0.08175450872047266-0.15997498939895413j,-0.018659459798589358+0.0071204252782397556j,0.018667160491295066-0.007126877471747185j,0.08175173092529842-0.15997487554867879j
931.75,0.08609992809993385-0.1535265070252397j,-0.017523338310901453+0.011183394083802657j,0.017529867945270106-0.011190092692060633j,0.08609709930917175-0.1535260020158281j
968.0,0.09280300527997247-0.14833836692808128j,-0.015383923734319752+0.01654386785835678j,0.01538990080286536-0.01655139342082417j,0.09279988056252236-0.14833725805439774j
1005.75,0.10268260268713265-0.14590028381845466j,-0.010852915987835996+0.023671112045693395j,0.010858246550778586-0.02367936363943975j,0.10267926626559196-0.1458981823930689j
1044.75,0.11572217935091146-0.14955025143135123j,-0.0009499820601812613+0.032051218640344575j,0.0009544001389547349-0.03206023210455201j,0.11571898036408727-0.1495468939288066j
1085.5,0.12789376265684588-0.16478737651205147j,0.019187043978478438+0.03677885268684878j,-0.019184674739865907-0.03678969889169917j,0.12789185953656457-0.1647821102626672j
1127.75,0.1259604380101482-0.1906237225825598j,0.04679778501518033+0.02350731262968613j,-0.0467989248831446-0.02351964301898515j,0.12596162914264894-0.19061727367490047j
1171.75,0.10624326295569742-0.20768463062343012j,0.05823610085779137-0.012390510175434521j,-0.058241806679509865+0.012379986430529266j,0.10624787612172354-0.20768012780098452j
1217.25,0.08930587149909026-0.21189359657121717j,0.0403289352946425-0.04660090650439283j,-0.040337748532185025+0.04659377770341677j,0.08931155073105143-0.21189270971686436j
1264.75,0.07407020251485721-0.22090144112578775j,0.0038052327975243785-0.05865756595586757j,-0.0038156863995531553+0.058655823000437896j,0.07407433565641736-0.22090372957208776j
1314.0,0.04397173741236683-0.22534022415192853j,-0.025439607587946875-0.04038060537995665j,0.025432229679780767+0.040383465710702296j,0.043972914999490964-0.2253432083818273j
1365.0,0.01569933619150679-0.2091019881382336j,-0.02873917297379147-0.016842008966180152j,0.028735570760131595+0.016846041756292156j,0.015699028585343527-0.20910389978460742j
1418.25,0.002259141998802081-0.18683810961699374j,-0.021869524857178715-0.0051102703582769984j,0.021867799849554708+0.005113380515871037j,0.0022586659673433096-0.1868389924497085j
1473.5,-0.002386685696034238-0.16828451366332156j,-0.01565067362841731-0.0008705992643108819j,0.015649978795852504+0.0008727655919430902j,-0.0023870728115396034-0.16828490261065573j
1530.75,-0.0035981778535905443-0.15393643394637138j,-0.011470162902292774+0.00047665171985940454j,0.011470267218710839-0.0004750801061123545j,-0.0035985393318866687-0.1539366412185958j
1590.5,-0.0035818962106175314-0.1425300088342286j,-0.008737953011621873+0.0008102604153916934j,0.008737906631629093-0.0008092516062881928j,-0.0035820625968256137-0.1425300662844174j
1652.25,-0.0031649526549935216-0.13322313890814994j,-0.006925788150474923+0.0007990534133951576j,0.006925825441354843-0.0007983658814249904j,-0.003165052600922924-0.1332231467449785j
1716.75,-0.002650488682486015-0.1252907054347092j,-0.005663371251896146+0.0006841378426662376j,0.005663608944775054-0.0006837604226439035j,-0.002650598235005047-0.12529067250286427j
1783.5,-0.002153700951159485-0.11841606998103563j,-0.004757666263922314+0.000552908180366859j,0.00475772186568351-0.0005525134191520177j,-0.0021537199709079635-0.11841607124508677j
1853.0,-0.0017140900819037326-0.11229353826188607j,-0.004077736748630495+0.0004328813130860115j,0.004077924247359554-0.0004327647416644602j,-0.0017141378860868473-0.11229349139590358j
1925.0,-0.0013397964469647342-0.10678496127379164j,-0.003553042967959415+0.00033331819182261897j,0.0035531743239465043-0.00033327181930560746j,-0.0013398194858703916-0.1067849150583046j
2000.0,-0.0010276759496745014-0.10173734264235584j,-0.003133438350541052+0.0002533982921343156j,0.003133582907047058-0.0002534097005417885j,-0.001027699707613225-0.1017372976022669j
