f,dd,dq,qd,qq
12.5,-0.000981397996330137+0.08817499691301278j,-0.048357271570018304-0.0001104200588948473j,0.04835727157005237+0.00011042005895221488j,-0.0009813979962120106+0.08817499691297771j
13.0,-0.0005232157310983596+0.09168423984722686j,-0.04860481006259698-7.203479711097305e-05j,0.048604810062456275+7.203479714889981e-05j,-0.0005232157310468971+0.09168423984720062j
13.5,-0.00011245751190716818+0.09529392470667322j,-0.048888475835791596-1.4270293661453048e-05j,0.04888847583576046+1.4270293771052053e-05j,-0.0001124575118298804+0.0952939247067493j
14.0,0.0004623065053847265+0.09896436915489251j,-0.04915109231531572+7.656564605184463e-05j,0.049151092315623375-7.656564594234121e-05j,0.0004623065054083081+0.09896436915458987j
14.5,0.0009616247806021864+0.10248107140293396j,-0.04943144759826587+0.00012046220892340809j,0.04943144759829298-0.00012046220886671272j,0.0009616247805888101+0.10248107140291747j
15.0,0.0015062709163142763+0.10613124404441582j,-0.0497275888764332+0.00020513644759787703j,0.04972758887640531-0.0002051364475112638j,0.0015062709163401605+0.10613124404442943j
15.75,0.0022734154761136177+0.1114790034587228j,-0.050202670258668154+0.0002909181801670699j,0.05020267025863027-0.0002909181801549785j,0.0022734154760932768+0.1114790034587288j
16.25,0.002877938213477386+0.11498829255489346j,-0.05050571295565217+0.0003436704265486479j,0.05050571295559679-0.0003436704265389401j,0.0028779382134326847+0.11498829255488865j
17.0,0.004073810239387886+0.12060482679164584j,-0.0509281608245717+0.0005604962546248773j,0.050928160824578315-0.0005604962547966951j,0.004073810239384856+0.12060482679169153j
17.5,0.004398681905858677+0.12415560858699866j,-0.051359986314518415+0.0006004819486626137j,0.051359986314500915-0.0006004819486449429j,0.004398681905799506+0.12415560858710568j
18.25,0.0051510542788167695+0.1296504433776294j,-0.05197733351704833+0.0007475404662353607j,0.05197733351708338-0.0007475404662283939j,0.005151054278871803+0.12965044337760098j
19.0,0.006192419686432758+0.13506461350588225j,-0.05252467061631483+0.0008925492178289487j,0.052524670616337615-0.0008925492178525615j,0.006192419686536388+0.13506461350578566j
19.75,0.007148522793019559+0.14050708519511307j,-0.053150276853943676+0.0010459929454933667j,0.05315027685397973-0.0010459929454117382j,0.007148522792935957+0.1405070851950276j
20.5,0.00821660716650382+0.14595201805575928j,-0.053766091592883244+0.001216272538240984j,0.05376609159293727-0.0012162725381589677j,0.00821660716648795+0.14595201805575544j
21.25,0.009358288715878819+0.1514417571124366j,-0.054406494116787774+0.0014129241648721744j,0.0544064941167896-0.0014129241648395449j,0.00935828871579314+0.15144175711240904j
22.0,0.010485466223383085+0.15695757023397783j,-0.05508616623751065+0.0016340140701956163j,0.055086166237462854-0.001634014070257016j,0.010485466223352752+0.1569575702338558j
23.0,0.012121155160653624+0.1642635888551163j,-0.056008209256350534+0.0019168980428981436j,0.05600820925663951-0.0019168980427270472j,0.01212115516078971+0.16426358885464032j
23.75,0.013320115121444539+0.169756998287822j,-0.05675145054980701+0.0021642716850629115j,0.05675145054979073-0.002164271685138301j,0.013320115121530973+0.16975699828786722j
24.75,0.015294223829050366+0.1770433521709065j,-0.057705064133005315+0.0024723073214357114j,0.057705064133064636-0.002472307321416536j,0.015294223829035142+0.17704335217098216j
25.75,0.017877019063641992+0.1852742915990535j,-0.058502677718774654+0.003013701035880334j,0.05850267771875932-0.0030137010359093603j,0.01787701906364339+0.185274291599149j
26.75,0.019040104976599744+0.1918497700558198j,-0.05984899196345319+0.003270278524734667j,0.059848991963449984-0.0032702785247069274j,0.01904010497659525+0.1918497700557895j
27.75,0.02104763484436967+0.19934800645058115j,-0.060981308480922036+0.003733857355532076j,0.060981308480510865-0.003733857355639727j,0.0210476348440774+0.19934800645088477j
28.75,0.023176144582268778+0.20689892768926865j,-0.06214881679215371+0.004238370559910672j,0.06214881679217025-0.004238370559957231j,0.02317614458235709+0.20689892768923546j
30.0,0.02595516286783157+0.2162535635487322j,-0.06367549313257495+0.0048966801313618455j,0.0636754931325494-0.004896680131435528j,0.02595516286782859+0.21625356354875083j
31.0,0.02827086071363424+0.22379304491336857j,-0.06495352169482461+0.005476259896198932j,0.0649535216949023-0.005476259896153152j,0.028270860713589502+0.22379304491340232j
32.25,0.03137539055466614+0.2332110453249358j,-0.06659133557338061+0.006243915410597253j,0.06659133557334354-0.006243915410496378j,0.031375390554822385+0.2332110453249447j
33.5,0.03460748546434945+0.2426958061161801j,-0.06830012767685398+0.007092125192922516j,0.06830012767682947-0.007092125192954725j,0.0346074854642886+0.24269580611614172j
35.0,0.03869812818085125+0.25416568879672935j,-0.07044476430386196+0.00822343825190524j,0.07044476430387467-0.008223438251904847j,0.03869812818084481+0.25416568879672946j
36.25,0.04229424130018601+0.26375080842739196j,-0.07230585473150038+0.009244181893734882j,0.07230585473146911-0.009244181893701155j,0.04229424130014647+0.26375080842741333j
37.75,0.04686043786685912+0.2752935880311133j,-0.07462015128680738+0.010582912605899011j,0.07462015128689138-0.010582912605792827j,0.04686043786692429+0.275293588031033j
39.25,0.0517177601811575+0.28694378131676085j,-0.07702212871406659+0.0120647684972887j,0.07702212871404429-0.012064768497294034j,0.05171776018124419+0.2869437813169224j
40.75,0.05683126296182694+0.29863885637100895j,-0.07952098848974358+0.01368463435197255j,0.07952098848972357-0.01368463435198059j,0.05683126296190044+0.29863885637093046j
42.25,0.06223589969841921+0.31041094553475945j,-0.08210986688488708+0.015459706161742234j,0.08210986688494976-0.015459706161675761j,0.062235899698480646+0.31041094553478715j
44.0,0.06892701074339845+0.32423813215084973j,-0.08523719234795483+0.017740842186547534j,0.08523719234800803-0.017740842186517766j,0.06892701074339058+0.3242381321508101j
45.5,0.0750062859985474+0.3361479495206392j,-0.08801264074197662+0.0198812972855468j,0.08801264074184208-0.01988129728553275j,0.07500628599859804+0.33614794952065996j
47.25,0.08250216997873565+0.35011072513693803j,-0.09136192355453945+0.02261349560578746j,0.09136192355453736-0.022613495605808363j,0.08250216997870757+0.3501107251370002j
49.25,0.09166636831775547+0.36618406047605845j,-0.09531021823726296+0.02607772334921317j,0.0953102182373403-0.02607772334922779j,0.09166636831766134+0.36618406047603247j
51.0,0.10021436609415875+0.3803225269354511j,-0.09887446382995187+0.029422815262133986j,0.09887446382987974-0.02942281526216822j,0.10021436609401363+0.3803225269354172j
53.0,0.11065245862379491+0.3965993120943377j,-0.10304282414240207+0.033658671728777206j,0.10304282414257636-0.033658671728831656j,0.11065245862373912+0.3965993120943873j
55.25,0.12329024342107016+0.41493541561855013j,-0.10784159545630592+0.03893607453233976j,0.10784159545624693-0.03893607453233679j,0.12329024342117023+0.4149354156186224j
57.25,0.13532098483200117+0.43131721282490726j,-0.1121996265064947+0.044160797801493665j,0.11219962650651487-0.044160797801486545j,0.13532098483196342+0.4313172128249192j
59.5,0.14980613249122973+0.44959314736624023j,-0.11716531994363105+0.05059943074405414j,0.1171653199435598-0.05059943074404801j,0.14980613249125596+0.4495931473663475j
61.75,0.16559533227496392+0.46819652835648523j,-0.12210507271374191+0.057907076337726876j,0.12210507271369489-0.05790707633767346j,0.1655953322750618+0.4681965283564685j
64.25,0.18438049014968821+0.48849940117198953j,-0.12759236650460692+0.06683326412244289j,0.1275923665046677-0.06683326412238134j,0.18438049014968555+0.4884994011719694j
66.75,0.20460850326627672+0.5088158558093624j,-0.13296927510371806+0.0768628442275903j,0.1329692751037576-0.07686284422743932j,0.20460850326646862+0.5088158558092583j
69.5,0.22905668304477503+0.5306210105085188j,-0.13857665640416167+0.08914830352832456j,0.13857665640415012-0.08914830352821078j,0.22905668304473903+0.5306210105084441j
72.0,0.2531165647986046+0.5500418366357567j,-0.143295412966372+0.1015986755856179j,0.14329541296640705-0.10159867558559305j,0.25311656479855704+0.5500418366358146j
75.0,0.2844265013155393+0.5725708514748249j,-0.14826757574308555+0.11825867764709272j,0.14826757574321775-0.11825867764708009j,0.28442650131554514+0.5725708514748119j
77.75,0.31566458380431+0.5921730892512649j,-0.15190479535601542+0.13524280726868118j,0.15190479535593643-0.1352428072686253j,0.31566458380444096+0.5921730892512256j
80.75,0.3525928500915888+0.6120801226786181j,-0.15453029943883903+0.15572192750982453j,0.15453029943877772-0.15572192750969652j,0.35259285009162444+0.6120801226785495j
84.0,0.3960468192760432+0.6313667952575042j,-0.15532507936694145+0.18021544908211623j,0.15532507936683448-0.1802154490820357j,0.3960468192760457+0.6313667952574775j
87.25,0.44308438251275006+0.6476600908836521j,-0.15339234627350345+0.20704778817623273j,0.15339234627314852-0.2070477881764621j,0.4430843825124601+0.6476600908840625j
90.75,0.497585285905266+0.6609996274790634j,-0.14748744400332592+0.2383300496412611j,0.14748744400318062-0.23833004964153823j,0.4975852859054203+0.6609996274790011j
94.25,0.5556955559047851+0.6690261860576768j,-0.13675040171110692+0.27161214615653884j,0.13675040171120295-0.2716121461565517j,0.5556955559049871+0.6690261860574587j
97.75,0.6167513020259136+0.6707633548195344j,-0.12031406824995211+0.30614308486166797j,0.1203140682497897-0.3061430848614057j,0.6167513020257085+0.6707633548195164j
101.75,0.6888696376488483+0.6638899628874598j,-0.0935636893588967+0.3457649063059127j,0.09356368935901252-0.3457649063058419j,0.6888696376488742+0.6638899628877156j
105.5,0.7571180252726488+0.6465216747916012j,-0.05984860327444086+0.3811211193156j,0.059848603274606636-0.38112111931528103j,0.7571180252724335+0.6465216747916419j
109.75,0.8325172266956643+0.6185640787963832j,-0.012239304025465914+0.4169827949402703j,0.012239304025386387-0.4169827949402234j,0.8325172266956838+0.6185640787963528j
114.0,0.9030491895903121+0.5773292025830409j,0.04543324748708322+0.44480116162966343j,-0.045433247486759594-0.44480116162984507j,0.9030491895904975+0.5773292025834107j
118.5,0.9692245668799966+0.5226459669845648j,0.11496572192074983+0.46244279342306016j,-0.1149657219207015-0.4624427934231333j,0.9692245668800685+0.522645966984588j
123.0,1.0241426599518475+0.4593183909901527j,0.18984437868064785+0.4653490033150409j,-0.18984437868028484-0.4653490033152974j,1.0241426599520236+0.4593183909905332j
127.75,1.0685547303564122+0.3873212858404866j,0.26983612382107186+0.45123002626175474j,-0.26983612382121874-0.45123002626152514j,1.0685547303561176+0.38732128584031433j
132.75,1.100657169257683+0.3102664312795349j,0.3497039791475329+0.4178768851633416j,-0.34970397914756407-0.4178768851633577j,1.1006571692577167+0.31026643127936626j
138.0,1.1204718098209503+0.23222001937861975j,0.4234227278604408+0.3652579449665324j,-0.4234227278605576-0.36525794496656666j,1.120471809820912+0.23222001937843817j
143.25,1.129463869260309+0.1611027622496392j,0.48227727901637446+0.29951289667991576j,-0.4822772790164146-0.2995128966802368j,1.129463869260401+0.16110276224963072j
149.0,1.1314474534512147+0.08777692276812663j,0.5293931250215596+0.21641625235667067j,-0.5293931250215155-0.21641625235664547j,1.1314474534512826+0.08777692276809201j
154.75,1.128410284689129+0.022551912109139375j,0.55596700088648+0.12904516223608808j,-0.5559670008866819-0.1290451622359286j,1.128410284688959+0.022551912108995653j
160.75,1.1226832316986615-0.039996746771311105j,0.5637963066349463+0.038462097585868604j,-0.5637963066350244-0.0384620975858497j,1.1226832316985371-0.03999674677140064j
167.0,1.114693945667809-0.10188338362720724j,0.5527063454263282-0.051007048706655955j,-0.5527063454263806+0.051007048706748714j,1.1146939456675817-0.10188338362710714j
173.5,1.1037415583619117-0.1645728365599281j,0.5236288849380898-0.13467675037849486j,-0.5236288849381292+0.13467675037858864j,1.1037415583617818-0.16457283655986643j
180.25,1.0883914495942324-0.22886230907492866j,0.4789320599136724-0.2083446968142761j,-0.47893205991357407+0.20834469681453566j,1.08839144959399-0.22886230907474914j
187.25,1.0663284935436006-0.29432533650140724j,0.42170527848768957-0.26851628130996696j,-0.42170527848771083+0.2685162813090506j,1.0663284935445354-0.2943253365014642j
194.5,1.035874341719365-0.35953162139946343j,0.35630882832919414-0.3129708660547085j,-0.3563088283289925+0.3129708660550391j,1.0358743417190617-0.3595316213993568j
202.25,0.9944205111453296-0.423995517898825j,0.2847742326751379-0.34141508862604686j,-0.28477423267528834+0.34141508862585235j,0.994420511145582-0.42399551789902357j
210.0,0.9459371636256981-0.4800966285898773j,0.21757092795770472-0.35283452925901737j,-0.21757092795726624+0.3528345292588945j,0.9459371636256979-0.4800966285894761j
218.25,0.8881642517821874-0.5295384311125213j,0.1531712316536861-0.3503314949483012j,-0.1531712316536194+0.35033149494829474j,0.8881642517821344-0.5295384311125091j
226.75,0.8255931991658931-0.5686265905717725j,0.09699140532114386-0.3367115342162632j,-0.09699140532123887+0.33671153421636546j,0.8255931991658384-0.5686265905718006j
235.5,0.7609511731914074-0.5969611679181237j,0.05019390303244298-0.3154939365871041j,-0.050193903032498675+0.31549393658694624j,0.7609511731914356-0.5969611679181048j
244.75,0.6951868311646553-0.615465969336395j,0.01200407941961873-0.2891884278081934j,-0.012004079419671089+0.28918842780841575j,0.6951868311645741-0.6154659693365507j
254.25,0.6316807065644257-0.6247166720602945j,-0.017348830823622735-0.2608328941167164j,0.017348830823720348+0.2608328941168717j,0.6316807065642092-0.6247166720602948j
264.25,0.5719583254723246-0.6259106124630777j,-0.038715651202220425-0.23248101606326052j,0.03871565120223291+0.232481016063119j,0.5719583254724048-0.6259106124630356j
274.5,0.5169013411417893-0.6209294699924043j,-0.053725976630892125-0.20539476133441192j,0.05372597663086075+0.20539476133434745j,0.5169013411418696-0.6209294699925214j
285.25,0.4661579885692083-0.6111057470538034j,-0.06378282772591919-0.18002969977170624j,0.0637828277258933+0.180029699771704j,0.4661579885692265-0.6111057470537449j
296.25,0.4209124615080382-0.5979113306575263j,-0.06979172622569989-0.1573100477722595j,0.06979172622577766+0.15731004777235905j,0.4209124615078439-0.597911330657527j
307.75,0.3800690142959145-0.5821585827661876j,-0.07289837028249999-0.13688856375867647j,0.07289837028249238+0.13688856375863556j,0.3800690142958675-0.5821585827661204j
319.75,0.3433406428134929-0.5645445273163052j,-0.0737640782254994-0.11869862080804884j,0.07376407822550268+0.11869862080805428j,0.3433406428134743-0.5645445273163489j
332.25,0.31055612790832926-0.5459122236656283j,-0.07306815096421121-0.10272518338471948j,0.07306815096421469+0.10272518338469049j,0.31055612790831955-0.5459122236656296j
345.25,0.28137781283442415-0.5267266754157044j,-0.0712569674899215-0.0887839744610339j,0.07125696748994595+0.08878397446104284j,0.28137781283437946-0.526726675415718j
358.5,0.2558974698835331-0.5077270531734133j,-0.06874778140750043-0.07687413727734452j,0.06874778140750237+0.07687413727735491j,0.25589746988358286-0.5077270531735085j
372.5,0.23280995173948607-0.488473961281196j,-0.06571570499747231-0.06634511548193436j,0.06571570499753213+0.06634511548191145j,0.23280995173950353-0.4884739612812369j
387.0,0.21232787349096063-0.46960580849246686j,-0.062423729261046335-0.05725159475885276j,0.062423729261072126+0.05725159475883028j,0.21232787349086313-0.4696058084924538j
402.0,0.19414274134827342-0.45120796967810006j,-0.059005172494587296-0.049397046677892256j,0.05900517249460802+0.04939704667787533j,0.19414274134824977-0.45120796967808524j
417.75,0.17775563209408998-0.43311805619694205j,-0.055512790284979074-0.042515043587966525j,0.0555127902850373+0.042515043588032j,0.17775563209408973-0.43311805619696536j
434.0,0.16320834248226257-0.41573059169136106j,-0.05209516423276561-0.03658557523419573j,0.05209516423275178+0.03658557523419686j,0.16320834248223698-0.4157305916912899j
451.0,0.15012132660084046-0.3987780975523761j,-0.048733619626694084-0.031398473087171544j,0.048733619626672955+0.031398473087184575j,0.15012132660083982-0.39877809755233246j
468.5,0.13850045366913064-0.3826551808292868j,-0.045538200050947594-0.02693618939547853j,0.04553820005091529+0.02693618939554367j,0.13850045366914573-0.38265518082935357j
486.75,0.12804275626680756-0.36704152513575217j,-0.04246731280974272-0.023025994661937114j,0.04246731280977721+0.023025994661970507j,0.12804275626679734-0.36704152513579086j
505.75,0.11865183349676128-0.3520112936759838j,-0.03954681885582169-0.01961107302114077j,0.03954681885584085+0.019611073021134563j,0.11865183349671721-0.3520112936759908j
525.25,0.11031915172274745-0.3377419886117195j,-0.03682025279476357-0.016652318281821364j,0.03682025279476621+0.016652318281849987j,0.11031915172277382-0.33774198861168586j
545.75,0.10275546142668467-0.32386886455576186j,-0.0342177371380408-0.014023925731682423j,0.03421773713802492+0.014023925731702544j,0.10275546142668657-0.3238688645557949j
567.0,0.09598375116236382-0.3105842341030466j,-0.03178179243201063-0.011715454032059168j,0.03178179243206056+0.011715454032055768j,0.09598375116230984-0.3105842341030534j
589.25,0.08986051785265604-0.29773836107482876j,-0.029480252333947857-0.009658413078958233j,0.029480252333940346+0.009658413078943757j,0.08986051785263338-0.2977383610748856j
612.0,0.08448695596488982-0.28560747591196145j,-0.027358061022399557-0.007861765523006662j,0.027358061022408956+0.007861765523028993j,0.08448695596487471-0.28560747591198354j
636.0,0.07961554500954142-0.27377398265200587j,-0.02533972663797259-0.006228506460675996j,0.025339726637967835+0.006228506460666332j,0.07961554500953716-0.27377398265200953j
660.75,0.07534109314643911-0.26248859184872986j,-0.02346164821184738-0.004768805376628334j,0.023461648211853765+0.004768805376623925j,0.07534109314643522-0.2624885918487427j
686.5,0.07155862663846742-0.2516544182724139j,-0.02169933590182146-0.0034405368031269062j,0.021699335901827155+0.003440536803102618j,0.07155862663843326-0.25165441827240764j
713.0,0.06829627196808699-0.2413366118033232j,-0.020054342643589764-0.0022269600938088358j,0.02005434264360864+0.0022269600938292083j,0.0682962719680568-0.2413366118033477j
740.75,0.06547765386586396-0.2313375346206877j,-0.018484067207899475-0.0010831224736715765j,0.018484067207905002+0.0010831224736929745j,0.06547765386585916-0.23133753462069173j
769.75,0.06310885117225074-0.2216820641512354j,-0.016981793120628065+9.98328714739774e-06j,0.016981793120644427-9.983287141607794e-06j,0.06310885117223158-0.22168206415123293j
799.75,0.06122324391901288-0.21245860315173942j,-0.015539267482405333+0.0010694439479786988j,0.015539267482443704-0.0010694439479883209j,0.06122324391898537-0.21245860315169318j
830.75,0.05982458366776599-0.20365937656561484j,-0.014132551134544799+0.0021217795424958337j,0.014132551134578506-0.002121779542429088j,0.05982458366774421-0.20365937656560126j
863.25,0.05893158159955623-0.1951652493253635j,-0.012706251275976695+0.003210928209563122j,0.01270625127600505-0.00321092820955891j,0.05893158159953121-0.1951652493253535j
896.75,0.05861625093098698-0.18714926118588046j,-0.011232295631912652+0.004354400555488901j,0.01123229563193039-0.004354400555524909j,0.05861625093094919-0.18714926118589426j
931.75,0.05894915330490616-0.17955901438633154j,-0.009611910070261692+0.005598950023643037j,0.009611910070297968-0.005598950023663066j,0.05894915330486854-0.179559014386349j
968.0,0.06002371206871921-0.1726293859974138j,-0.007753338024869456+0.006922250356969284j,0.007753338024864077-0.0069222503569041985j,0.0600237120687547-0.17262938599738162j
1005.75,0.062093591604254025-0.1663350856143351j,-0.005299524431038743+0.00841988742958526j,0.005299524431059069-0.008419887429573884j,0.062093591604242104-0.16633508561432658j
1044.75,0.06499609625174775-0.16133405096685127j,-0.002179051725880562+0.009998911263562973j,0.002179051725866295-0.009998911263512544j,0.06499609625177824-0.1613340509668566j
1085.5,0.06900826585906691-0.15806723847182355j,0.0023587154516228406+0.011188193345611979j,-0.002358715451596771-0.011188193345635668j,0.0690082658591228-0.15806723847185328j
1127.75,0.07351685937839857-0.15750838517332813j,0.008831679764545405+0.011119322341322953j,-0.008831679764522194-0.011119322341387662j,0.0735168593783342-0.15750838517328491j
1171.75,0.0772749637909399-0.16044663898173536j,0.017317130537960045+0.007549148858095364j,-0.017317130537988303-0.007549148858087035j,0.07727496379093793-0.1604466389816776j
1217.25,0.07830796389641269-0.16628391588716065j,0.025130853906431626-0.0026043452703668445j,-0.02513085390648521+0.002604345270370614j,0.07830796389646633-0.16628391588709024j
1264.75,0.07648024177179749-0.17366127184812447j,0.0256288378555835-0.01984667971989204j,-0.02562883785554356+0.01984667971993104j,0.07648024177175644-0.1736612718482025j
1314.0,0.07148434879789285-0.1846554171512992j,0.011206702720464513-0.03622101889648249j,-0.011206702720581902+0.036221018896525306j,0.07148434879787643-0.18465541715135236j
1365.0,0.05377206651903453-0.1976306045124484j,-0.013045187529028817-0.03471609811604123j,0.013045187529001146+0.034716098116000994j,0.05377206651911323-0.19763060451249392j
1418.25,0.02617916536862538-0.19402036803558945j,-0.02305674929385372-0.01701426389649524j,0.02305674929378565+0.01701426389645005j,0.026179165368700325-0.19402036803554956j
1473.5,0.008921244181760437-0.17729143897990657j,-0.019123788316005474-0.00511381156769918j,0.019123788316078597+0.005113811567746499j,0.008921244181796156-0.17729143897994365j
1530.75,0.0017652409409390898-0.1607790215211915j,-0.013756075740035638-0.0007004927872998057j,0.01375607574002287+0.0007004927873241367j,0.0017652409410159886-0.16077902152118995j
1590.5,-0.000869593766927981-0.14739136964736732j,-0.009979495968304502+0.0005959289780187449j,0.0099794959683076-0.000595928977999141j,-0.0008695937669205289-0.1473913696473386j
1652.25,-0.0017128305116906166-0.13672452878648897j,-0.007571258646627147+0.0008439908870179515j,0.007571258646641615-0.0008439908870064842j,-0.0017128305117222742-0.13672452878649224j
1716.75,-0.0018590883543342601-0.12788176133124451j,-0.005992196998557984+0.0007766592623208541j,0.005992196998564551-0.0007766592623599716j,-0.0018590883543346537-0.12788176133122667j
