f,dd,dq,qd,qq
5.5,1.803077220253859+0.6955646912691693j,2.905770221785528-0.1257864278811729j,-2.088273706701529+0.5272341853474508j,1.6273923418324054+0.7154538477335097j
5.75,1.828682182282764+0.7363096410883126j,2.7553006454763014-0.2887799904215673j,-2.1498305729341634+0.42630970879983043j,1.7615801318577518+0.7267013147049735j
6.0,1.4930859004627932+0.7260937191895335j,2.746677137572822-0.15386060945460756j,-1.9107489829612843+0.4609510243640865j,1.6746667728942843+0.5903937688678049j
6.25,1.699380147388138+0.6950204648795371j,2.7926341044598746-0.1889934028489586j,-2.027981063725076+0.4726838537023845j,1.6801252502465456+0.7178582572345289j
6.5,1.9415258087285379+0.8122785385979218j,2.8456175091222713-0.3479570310041793j,-2.1975677420710653+0.48728243262792503j,1.598429459596451+0.749651583099517j
6.75,1.7970354961675228+0.6897167188450629j,2.7740581423890855-0.33498805350468386j,-2.0574777700701987+0.42988694624612867j,1.7033330976234413+0.6896350218727141j
7.0,1.7612484027502178+0.6855470992446587j,2.7719388919023515-0.42238880483767405j,-2.1398143355907377+0.536739432731058j,1.7261637658739135+0.7786888477618912j
7.25,1.7516537366719116+0.8108335252632323j,2.7240302141032706-0.3531631344090216j,-2.1477809313813965+0.38654950283545386j,1.82004667464435+0.7470187213738211j
7.5,1.89397383646048+0.8393120917304076j,2.864306788764347-0.3687608421855706j,-2.132752213728524+0.5118141427923925j,1.772349176290126+0.7504853227599624j
7.75,1.9252087598017733+0.7827448862717523j,2.7033464645229914-0.470206781076429j,-2.153216562978383+0.48041111444583323j,1.8565418625482353+0.7692077778385606j
8.25,1.8870456274693037+0.8636121439614253j,3.037911570569566-0.4796327809837959j,-2.1986764358415574+0.5820814527785926j,1.762553152350229+0.9813147724981892j
8.5,1.763778606206459+0.7654906605301535j,2.804157381043156-0.5834326385743864j,-2.1252684940241005+0.4304635991012966j,1.7755220653260886+0.8839308603890785j
8.75,1.9245098213845881+0.8794995955233751j,2.8523848722506555-0.516054282941903j,-2.1133572569867027+0.4881559372795591j,1.7681620019846367+0.8129116992920942j
9.25,2.030173534456266+0.7147931258513088j,2.652818265610228-0.8560433678384209j,-2.2003192353124144+0.7116626371279904j,2.0747821995767985+0.9818216173509562j
9.5,1.6438690459979572+0.8499745535287901j,2.8063841389276702-0.6265426990424583j,-2.1312548914459786+0.3195181497428459j,1.9233313852472298+0.8903374616856847j
10.0,2.010927201499963+0.9594687818303347j,3.0173049563764005-0.8200595665810937j,-2.322523011503802+0.7822374826661292j,1.9236358410890002+1.135090567386197j
10.25,2.236288416668861+1.1456606990890599j,2.945629904214317-0.8280448719061004j,-2.560006325901724+0.7450932395324399j,1.9517234332302023+0.984690810405048j
10.75,2.3950913347659353+1.1855470955193634j,2.7986566376022237-1.0505038320807736j,-2.7006362857343973+0.9153259753118352j,2.1579792810883287+1.0164564517781645j
11.0,2.0756861958736756+1.180222131804379j,3.0344279048514267-0.9349997028965016j,-2.3387711919456344+0.662382353518335j,2.023457520637569+1.1099017172571983j
11.5,2.2003715062301947+1.001104967296146j,2.9755765295672676-1.0768860687739283j,-2.439566359557372+0.8069449312251528j,1.9992658030373602+0.9446987625133736j
12.0,2.274131245379976+1.1462725871257822j,2.999899027876977-1.0835719751372828j,-2.5441575281536424+0.8223376896525253j,2.275433596572557+1.1334610253531303j
12.5,2.365503012025601+1.2208760220958605j,3.113465819179654-1.4164031188555295j,-2.3985685481819834+0.9854035336653393j,2.3316234856584006+1.0527860670186193j
13.0,2.5192935919022164+1.180252149301931j,3.3392722526295713-1.3807067460272793j,-2.572910837766534+1.2347298817928662j,2.3910815275852926+1.4055927515592908j
13.5,2.498010417300988+1.288123944316389j,2.9678276355142557-1.2480579248561172j,-2.5795204805338883+1.0897847541802763j,2.425278505396118+1.2091389009640774j
14.0,2.5414945943086464+1.117000803896139j,3.3905840314978244-1.4945868888834564j,-2.6831839176340515+1.2543270475580564j,2.3799905336166014+1.3149009970908239j
14.5,2.7637752236681425+1.2752530091018315j,3.35453108217213-1.757485361650533j,-2.6372822353027527+1.261724968488084j,2.711662488522167+1.3665470832800515j
15.0,2.84331369874329+1.3873764741322214j,3.8215582481921673-2.2017266246598037j,-2.753702840166208+1.4132573645034059j,2.8511741606584313+1.7523152542479066j
15.75,3.41516342288887+1.1764767722417606j,3.0244001868504746-2.420079395963553j,-2.9724771256816482+2.069132383453745j,3.453754640698622+1.3826216460521983j
16.25,3.5452493576899027+1.4706588822369706j,3.493660676942637-2.3342039083922805j,-2.8416918515882172+2.111724855435355j,3.011239039104165+1.5853518307235794j
17.0,3.855831501370534+1.1377212740465337j,3.560107370203137-2.9917949648680064j,-2.7080687187172576+2.4426862513091714j,3.384106229673605+1.8104484851904417j
17.5,3.9573315128120554+1.3075576966999478j,3.471008499774704-3.155249925563274j,-2.891142186647415+2.581053134601606j,3.7162025147653495+2.0213552559195076j
18.25,3.8845314382740423+1.1244224004349475j,2.852776752186811-3.705151669117124j,-2.8243895532137233+2.660194119221146j,4.6366706394365735+1.6535203816096637j
19.0,4.425997441252787+0.9044862098031147j,3.1425942946988767-4.578687978021255j,-2.2701380990979163+3.0778410534284206j,5.0559189812492615+1.6109578345176327j
19.75,5.090538424306939+0.3348320575745972j,1.969487445412942-4.688564235996466j,-2.2990108049487676+3.88435900400798j,5.531058890265389+0.813680487223646j
20.5,5.5710415045283055+0.5490150052674843j,2.3380430960928464-4.557778467569572j,-2.715585306743042+3.842827827616491j,5.206552299806482+0.7563689781918272j
21.25,6.1113399291122805-0.8460423854572497j,1.2156139527978516-5.066692197349318j,-1.1792674818839601+5.067795971223135j,5.916698820637862-0.16901976283295195j
22.0,5.8928862708849605-1.1507438488118642j,-0.045233578200504-5.587241125784255j,-0.7314310037642209+4.3193922502353885j,6.4882064123628425-1.0720152130739065j
23.0,6.289339203191723-2.807861518919394j,-1.1843504925841701-6.260897837523709j,0.5552309682813432+5.276336097961855j,6.956173265711461-1.9316066527710944j
23.75,5.046049250124013-2.737792851567678j,-1.4864245778291019-4.370951692516038j,1.11711571864967+4.083907223199441j,5.4380990111708885-2.756461692091711j
24.75,4.647706452715296-3.697600225498039j,-2.6209405963898034-4.244929338473551j,1.7677926434361482+4.009730132298913j,5.385984077846823-3.803823655586943j
25.75,3.785927444674842-4.079709754403275j,-3.0235396429359396-2.9602652439134642j,2.3255416499895896+3.3494995887534174j,4.19477991217289-4.437608699323564j
26.75,3.3425274332703263-3.5337785615270305j,-3.1539656804435308-2.2421200128968444j,1.7897377434719264+2.4657390884321972j,3.5515286207861623-4.4076257275762165j
27.75,2.5304410210882917-3.9567897737774014j,-2.6659260444912363-1.730741161535025j,2.272138582699742+2.0449157698811424j,2.903799456609657-4.169442859730609j
28.75,2.1427999443236674-3.4120875372709714j,-2.5108194185553567-1.35025797906945j,1.9566560877195245+1.5369772690467378j,2.3821619553297433-3.880442072857177j
30.0,1.3988311726060425-3.3492202724273885j,-1.8582577411269519-1.2083107244714177j,1.8917544298662081+0.8793795399181195j,2.043857760961307-3.2722818815792616j
31.0,1.4137296817333607-2.6970555489241606j,-2.019066845005778-0.8861784449982042j,1.4308644893842684+0.4865835122639899j,1.8586755382815534-3.3301169168602556j
32.25,1.049207358245701-2.7304189181124188j,-1.7967714915566753-0.7575907875676791j,1.5403058118340633+0.5831041595907881j,1.5945390259532721-3.107366662985804j
33.5,1.4392796843923812-2.6205042126309404j,-1.408665315448565-0.12698361827571025j,1.1246157849094325+0.7952658455773066j,0.9886939890599944-2.903158535744814j
35.0,0.8405870596515991-2.4632777016013936j,-1.4092536980951909-0.3388202123200623j,1.2194337879541917+0.33156138440933464j,1.0558126659721587-2.647689309133985j
36.25,0.7589473843223565-2.37843617477203j,-1.142438872002757-0.2144616334926126j,1.0886066897740476+0.2676970099688557j,0.9213166692877635-2.4541699358306936j
37.75,0.6911208696743805-2.2333956252643405j,-0.7088146567775689-0.05499385126574785j,0.9480925634073566+0.2424163863042586j,0.6383203470814798-2.308093214146357j
39.25,-0.15295412994244392-1.6028662905494888j,-0.6623450854382987-0.21068744075054113j,0.5952426727868056-0.6133080785623862j,0.8635469571206529-2.1634156611050743j
40.75,0.5492267027222989-1.82427960077407j,-0.6806410549376382+0.02817056792364714j,0.701763999099495+0.08703287889530777j,0.590749577748972-2.1233118125970516j
42.25,0.6580063533230309-1.6204192688961516j,-0.7407657328264383+0.07558052661888748j,0.5788868544065163+0.0966811292398065j,0.6487019963404674-1.9791410492340615j
44.0,0.178019046850599-1.74004683411893j,-0.7355593804063286-0.13315718526122144j,0.841733307319314-0.22354300625917461j,0.7396617149550047-1.7871851064363216j
45.5,0.5666271250425221-1.5438786255700945j,-0.6573104988635127+0.14302586808876494j,0.46141540974216766+0.032391287956269214j,0.5416404462422748-1.9355413983748861j
47.25,0.39598316809293804-1.4156559500855694j,-0.39317630303703915+0.019349848701765482j,0.4009596485353957-0.030716355471517708j,0.50599610207677-1.6976307170490224j
49.25,0.5365405203042993-1.6348610775496175j,-0.3086755575319451-0.09094034225558278j,0.4192923240265253+0.02243139645044111j,0.5323256957275866-1.4411995423228408j
51.0,0.41953487346492485-1.3097196628240262j,-0.26755464704763826-0.10738354238695133j,0.3710282119908859+0.061089381006124266j,0.48698441114004665-1.4843937132746081j
53.0,0.4979040744664039-1.19371101428231j,-0.4198220786368112+0.0938780105094757j,0.24181908278405517+0.04887755430862511j,0.5182074330976012-1.4695612283741273j
55.25,0.4910524336786298-1.1593203578705022j,-0.24270223859258847+0.029650550156851974j,0.23274499638331322+0.027420269533856616j,0.4908960826821267-1.383926279363298j
57.25,0.5764382514100973-1.1638397713504238j,-0.3515490325284615+0.024213779923675238j,0.19858952301747435+0.060224210390012314j,0.4213514575043139-1.3094933291703723j
59.5,0.1533924506063994-1.2483174159395312j,-0.11212981568528514-0.09165817775509452j,0.32285191129699115-0.08653817574180658j,0.44524611989961316-1.1443543728786905j
61.75,0.5113218485992619-1.0858398007341694j,-0.12795734082934643+0.05412096634613406j,0.18057451637214456+0.03729173451338086j,0.46530647462569075-1.1325299954972536j
64.25,0.4991098649303058-1.0888557763690747j,-0.2123202516560253+0.0637262583992903j,-0.08823763798447856+0.06681743618199006j,0.45190124750023286-1.1324974301724406j
66.75,0.3812027346088318-0.9451416034754188j,-0.1900887094985558-0.03793624915500432j,0.14206300469916955+0.049119325291897956j,0.4213669587512283-1.0218054510414865j
69.5,0.3640763556787134-0.9781010208524618j,-0.078820574701985+0.085860475166253j,0.16593909137416715-0.04476364291779944j,0.33544750996594574-1.0505802420109622j
72.0,0.3506908419613414-0.9628617714646519j,-0.09162182298466252-0.044814887332517796j,0.12541167657545346-0.039837338594126324j,0.40814803842440894-0.9877043663834755j
75.0,0.2801076747464282-0.8810330129869524j,-0.08216603784017373-0.029964581670215262j,-0.0270465151340948+0.2610320179297552j,0.3536740972526755-1.0008077529276536j
77.75,0.46553301774707123-0.8195717441654724j,-0.04391100052943994-0.03210049602101234j,0.005783841115289706+0.0106170922988854j,0.3752231352187467-0.8906125869785512j
80.75,0.3796760833088642-0.8407200234698171j,0.013084657355164108+0.0008810291820269701j,0.006785870307499468+0.028783734489588444j,0.4201973030036896-0.8804539397922101j
84.0,0.3164374302902803-0.7400328548298912j,-0.024697442632062187-0.059820979593426256j,0.05847057070499363-0.03517632213692404j,0.4417522559007341-0.7935643884152666j
87.25,0.39790220220173844-0.809917721216472j,0.06273270152652757-0.08579092134200823j,0.008075985843253872+0.0439776345156992j,0.3864922779173587-0.7852091763765803j
90.75,0.43246583769059077-0.6747264693305185j,-0.023172790418283094-0.04524961477349565j,-0.03441547483650943+0.04767034785527982j,0.4185634013389176-0.8193789827177889j
94.25,0.4102277296291333-0.6911460561985432j,0.004456341922505793-0.024259827327046762j,-0.0297498357330784+0.04943528794786115j,0.38917672349198784-0.7552891975317251j
97.75,0.43394148285033496-0.5848114387308971j,-0.021432797757663952-0.0030470047388081456j,-0.05013847068025012+0.044885765754953566j,0.38070516465769344-0.7227966880423962j
101.75,0.34638257127614624-0.6899987521830294j,0.04568685665616751-0.12464236841192346j,0.0035154176040007434+0.016309073783259617j,0.3823040925064499-0.6836640403243996j
105.5,0.37818395984001196-0.6393155450853534j,0.027944838707984594-0.041387894573199295j,-0.040279801574673+0.021616410922320244j,0.39602855832938016-0.6735119738926688j
109.75,0.490619900926934-0.6006766554248038j,0.01705425103111939-0.11135781574287883j,-0.05938922322457876+0.0928027997592303j,0.3712057103514068-0.6722620918366145j
114.0,0.3960894050892061-0.6274058391113816j,0.0689513143464859-0.08283730069521013j,-0.04358117463275354+0.06064318429868505j,0.3495677599067006-0.6084511409909679j
118.5,0.37886077460512124-0.6062090433613396j,0.04917043974978419-0.057792267338316175j,-0.03473391685569106+0.07127682483558524j,0.3694980768947985-0.6444507052613595j
123.0,0.36927684025093854-0.5628455970362422j,0.022995892738962645-0.04063089389706473j,-0.05753767730870773+0.04313402608065426j,0.3619172123497686-0.5918315670039471j
127.75,0.4269548324779496-0.5286772439030921j,0.004126878779323412-0.07820601566590477j,-0.05669398229336274+0.09114532182804257j,0.36135163968775175-0.5937249925108374j
132.75,0.377024885338898-0.5701308622939837j,0.034884210202696324-0.06032052142066301j,-0.047417976930413476+0.08344315375694514j,0.33630990185378085-0.582976679721267j
138.0,0.40284692746349204-0.6058887396732782j,0.03043837443527776-0.025610484997831237j,-0.039645976999410214+0.10217213800901377j,0.3481823023852947-0.5501680296057891j
143.25,0.4062384146740022-0.5432113347771492j,0.0635904520653281-0.08283292385093541j,-0.04572571992426122+0.09879084753044605j,0.34839512345153134-0.5243680160930506j
149.0,0.35546285541465733-0.5384697180591579j,0.05215804809547318-0.0818239757070953j,-0.06160350277824327+0.06455750425568547j,0.3500206004951816-0.54674612149477j
154.75,0.2793929907251664-0.4068221345597834j,0.002775689305863749-0.1110657719301433j,0.015249220558477859-0.016485530178935823j,0.3695808212775545-0.5351487339852121j
160.75,0.42212760327968146-0.5288618692885415j,0.056385675181729364-0.10455101002758152j,-0.09652138471735816+0.10083547932612937j,0.3375944355795618-0.5034499262955371j
167.0,0.3519901451587808-0.5409265043447204j,0.039354008712304905-0.11145833343714684j,-0.029974045779554707+0.11171571975027493j,0.32092867388907753-0.49164677441470317j
173.5,0.34211841060459475-0.5201817537428228j,0.028013470180377184-0.1027738456257444j,-0.028514690288724248+0.08512780144620521j,0.3414406388266563-0.4934496278941102j
180.25,0.31683394871894116-0.47615631900998645j,0.005180419928408245-0.11487559567306578j,-0.03153152029910511+0.09659506771740203j,0.32306508587840543-0.4856394678330202j
187.25,0.339381052610715-0.49913906439171973j,0.012649366983001273-0.11524603464163728j,-0.013363581679401782+0.11078518135511278j,0.31304523683589164-0.482070555095217j
194.5,0.3421980923721022-0.4724225849799247j,0.02022743581682529-0.08825656200600694j,-0.03190397946474062+0.1008994200210449j,0.30514593595335154-0.47188390131482183j
202.25,0.2967252347305574-0.4413382094425837j,0.05310315799297678-0.06720624628836994j,-0.015384140050124926+0.08038222034858093j,0.31385010915695677-0.4453018515313064j
210.0,0.30461320649771806-0.42733478069784697j,0.013551581547328884-0.07136478475914282j,-0.014427701687547957+0.09931090192900402j,0.29472789852233233-0.46279572268169694j
218.25,0.29874605396678316-0.5129044463257119j,0.006923835136539852-0.06577219201347231j,0.00973568032161623+0.10066309782006572j,0.28206076811976727-0.45694346143841097j
226.75,0.28594933123423233-0.4630855229522237j,-0.011772430733387157-0.09278868655530134j,0.005127528835971535+0.09101960087744106j,0.2804638638999624-0.442475144677116j
235.5,0.3038300038247574-0.42362312441286065j,-0.011588162666362853-0.08455815223843575j,-0.002299008135676008+0.09163940404230293j,0.27110021191547745-0.43274505002200847j
244.75,0.28822136929282516-0.4199655269622791j,-0.02257987517551805-0.0860017819714356j,-0.004131316624383875+0.09419705707752091j,0.27358705753459245-0.44429711769375196j
254.25,0.28687403450062043-0.40844131008973383j,-0.011075325474920503-0.08396602903981405j,0.004482151256395571+0.09483569119884741j,0.2561242877949604-0.4230781002076771j
264.25,0.2647812045962615-0.4177492932989199j,-0.020492272464959757-0.06680885328930578j,0.03293367536466497+0.07450760696120846j,0.24895328138641742-0.41091725715080796j
274.5,0.25377417514642275-0.4064913122351317j,-0.012371583790066656-0.05980806618545106j,0.000687559671003812+0.08241568587187975j,0.24245214639430662-0.40404080195831465j
285.25,0.2406691808959844-0.3783128366998183j,-0.023294082943334488-0.0778637369109956j,0.010530201175638375+0.07172398153028693j,0.2366956629212272-0.40009922034435247j
296.25,0.2413076497630011-0.40777545946288424j,-0.024013785430722356-0.08992718670453019j,0.018768010075030886+0.08263450356716785j,0.22412205954082745-0.39832126920236954j
307.75,0.2114969086495723-0.39168545695328505j,0.002845644255728766-0.05859336081623256j,0.02150213015764959+0.07054962435643847j,0.2188599092172615-0.3779668453180244j
319.75,0.20584689774380413-0.386037577179446j,-0.016861880707119775-0.05465178495006873j,0.017938307755147105+0.06050692477825309j,0.21481243411005713-0.38794371579532994j
332.25,0.20214786503962584-0.40393475664074097j,-0.05134644625455424-0.06620180135151174j,0.03056557935872469+0.05115985322639215j,0.19313789514240537-0.3862768136184415j
345.25,0.1970515130664136-0.41899469444897713j,-0.02107777979072608-0.07567273416423599j,0.06569835325311761+0.058554992895010226j,0.19549971404927877-0.3685285488133438j
358.5,0.17621134216574744-0.3554807763126538j,-0.040103907547105355-0.06108781865744873j,0.0318104612103657+0.05718686535129518j,0.1875512855575555-0.3682138789433943j
372.5,0.18494189983776704-0.3487369039855594j,-0.026228521416631734-0.050594877279451805j,0.02937866590239154+0.04652987410350237j,0.17394727988974537-0.3515674489663325j
387.0,0.17889192771676035-0.35859862561704714j,-0.024416661278170198-0.04604548173621917j,0.034616257562353564+0.051962514296398636j,0.17091273902102005-0.34509197092510174j
402.0,0.1508815870377431-0.33507550770581596j,-0.02468582831647049-0.04509603962224354j,0.024963194853697645+0.04303835278995538j,0.16558056064738144-0.3331033551245748j
417.75,0.1672695534072081-0.3276499355689577j,-0.024581642508002446-0.055707468847757874j,0.028030011025577412+0.037178857211063655j,0.16045314558148188-0.33153945164418225j
434.0,0.15336718166868785-0.3181311232728324j,-0.027203018508863842-0.04416367385792955j,0.028029020347755486+0.04299955724968723j,0.15184402975442615-0.32139317652154986j
451.0,0.14881074706087144-0.3107582848968767j,-0.03243962665779702-0.02415977814811761j,0.03140324901397339+0.042132883992726966j,0.1377677880251933-0.313756608844958j
468.5,0.13721066110604258-0.3074207837945338j,-0.03584731978111062-0.03398361058114229j,0.03090890999221067+0.032057457493874376j,0.14019944502149434-0.30620967451629777j
486.75,0.12596245333036693-0.30139276311666346j,-0.03299371697218299-0.022964450933982496j,0.029486084514863908+0.024915397422762435j,0.12228395078317837-0.2968040009920947j
505.75,0.11394986228769374-0.27987213224622115j,-0.03353958305363752-0.026282183825433014j,0.027104646073955668+0.02163992541378478j,0.11829827160143119-0.2854309387990147j
525.25,0.11720075169492282-0.2826649731154642j,-0.03299970086976508-0.02036125022331345j,0.02625296328536228+0.0268404414237892j,0.11249032629397727-0.28224137995441406j
545.75,0.10795349969434716-0.2625515323717882j,-0.029493653050293493-0.02249854384172731j,0.026297152547870618+0.021107549217234636j,0.10996145207340385-0.27120725146405666j
567.0,0.10448806591282567-0.256931861440145j,-0.028800588692198998-0.01826206221847197j,0.027926706419353672+0.02186844004977051j,0.10010675644149242-0.26244521555319045j
589.25,0.1151560856737182-0.2465385149341531j,-0.026635090056814012-0.02088482192769274j,0.02851676499263922+0.011330088567873375j,0.10314916115472433-0.2529016121942943j
612.0,0.09624261076486036-0.23905551950647547j,-0.0264494387792383-0.01540602759743104j,0.027932691584676154+0.017882001828879078j,0.09389495054090768-0.2473494130922813j
636.0,0.09075712845457658-0.23472804563613978j,-0.02044756494051625-0.006156430431786888j,0.02283642871188657+0.014362554218060049j,0.09413869761749188-0.23447662396341j
660.75,0.06070240808837345-0.2314067159900514j,-0.026019261907195307-0.016691856812932095j,0.03300998804489946+0.007657515715236328j,0.08995875532113312-0.22736988785365178j
686.5,0.08526113565707656-0.2274393807198612j,-0.023962150273235266-0.015523738845533062j,0.022043808000553246+0.008698099094809128j,0.08508159150256797-0.22219569444743947j
713.0,0.06991834139000647-0.20971582529018643j,-0.02663304365727808-0.004825134721702991j,0.021157175575836136+0.008464540319753541j,0.08325501888937262-0.21218346316294287j
740.75,0.07847668378974654-0.20436354630010903j,-0.02444827969518484-0.00014263656988579287j,0.021806039681735785+0.005379748117241426j,0.08129430132426753-0.20160406975092843j
769.75,0.07872845481700248-0.20181785769819677j,-0.02161168808966637-0.007105693931413606j,0.021806921081120426+0.002539106799336596j,0.0812494390373408-0.19577137257316235j
799.75,0.07646269857635339-0.1885354195398218j,-0.021597258020361842-0.00599778767191286j,0.020331408327672176+0.0024017741647262107j,0.08008784802360072-0.1897025824318912j
830.75,0.07621482147434-0.18908746557019127j,-0.02388531046457236+0.0049003036538284896j,0.019069549304193262+0.0033411672923317j,0.07657397831970797-0.18038045307043024j
863.25,0.08027404887736263-0.17784251498081874j,-0.02163293763945911+0.003986182621088744j,0.017188201528814007-0.0033375039541459987j,0.07661768205230705-0.17606256699126832j
896.75,0.07490162066973327-0.17294234161860433j,-0.015589759910019868+0.0104809971847525j,0.018047459322046773-0.007455004231530175j,0.08041143509216794-0.16726478345947027j
931.75,0.08099379716877074-0.16171627610187572j,-0.018235931649800814+0.0086494431519725j,0.018187989449435445-0.007042347076252428j,0.08283940960789016-0.16222871691911417j
968.0,0.08208919081088435-0.16119273528579245j,-0.008021327064487237+0.01016513568551974j,0.012289882673954332-0.011213263370221188j,0.08565290728478712-0.15726092118600632j
1005.75,0.0932875656833531-0.15689824975112154j,-0.0059714279537930355+0.017339406174022763j,0.008985918705129254-0.01914694408635235j,0.09360434431717364-0.15697508512545863j
1044.75,0.10287331940003132-0.1549776151043167j,-2.3723042565364227e-05+0.0175858200509236j,0.006079813582043254-0.023287541311407898j,0.10323700413325324-0.15628800708572324j
1085.5,0.10625337651351599-0.16349866892421627j,0.014250872871972483+0.02666797532886879j,-0.009386896057431437-0.024723459837709648j,0.11065167082992602-0.1674138448585153j
1127.75,0.10515545687031749-0.18439822233951086j,0.027929070201445135+0.01987464946800507j,-0.028583948859787406-0.015995717216067226j,0.11043027469049982-0.18197780788673082j
1171.75,0.1010610005902203-0.19701165846774188j,0.037102039099960835-0.0008599788049400009j,-0.042015153875139974+0.0005523003918194574j,0.09619729970308977-0.19520493638685166j
1217.25,0.08759628591884068-0.19525338834487857j,0.03602036890560621-0.022750246242692007j,-0.042364143058562446+0.019675304372054916j,0.08670162117741673-0.20905238668006132j
1264.75,0.06893389171626738-0.20753401021583773j,0.01816221750510645-0.03879716599211837j,-0.01770868007643023+0.03977122110762527j,0.0670421048797602-0.20943115871995982j
1314.0,0.05106581673893093-0.21331928582062346j,-0.012344199654909259-0.031155181797496028j,0.009277408325940506+0.04067115493794145j,0.04855734470290303-0.21133241414402681j
1365.0,0.03034548918221301-0.20323030576480924j,-0.01801512911218842-0.0268164819655504j,0.02082184104006281+0.026624776280353667j,0.02884348352782043-0.2038238679369915j
1418.25,0.014843083065821081-0.19180479173082104j,-0.023359387050920777-0.009681856561077014j,0.023809258024416226+0.010885420470749248j,0.010792302986537994-0.18798707209257046j
1473.5,0.003931663262763255-0.177191501074267j,-0.017026822879041933-0.00148657324926086j,0.01899046578402076+0.002687415873288518j,0.0011773987080050397-0.16970923869174379j
1530.75,-0.0019810082175675606-0.1571435825027092j,-0.012589223665089506-0.0002584124578216499j,0.01260898293709793+0.00044350584577716566j,-0.0010579683571454723-0.15635806555039053j
1590.5,0.0016217572834927865-0.14516353645511876j,-0.009718159901122458+0.0001308051500203359j,0.008442899190720244+0.0016808164187937112j,-0.0019241140709937432-0.1451132023483162j
1652.25,-0.0027207544811584023-0.13589603966679895j,-0.007306040392193346+0.0005624324087164867j,0.0075222439167316356-0.0003668785609021999j,-0.002202873989640808-0.13503571458210184j
1716.75,-0.0024732015741156673-0.12610993114872515j,-0.006582694211193204+0.0007934283436418117j,0.006432135227836929-0.001284242948749946j,-0.0023596111399830783-0.12653306810378806j
1783.5,-0.0013173293611509445-0.12025329810150745j,-0.004905442846857382+0.00021830544672747296j,0.005099852785255657-0.0003617933942440235j,-0.001681327385604961-0.11906948918654886j
1853.0,-0.0018717184542934126-0.11232119705392059j,-0.004533811470295708+0.0007627108292286491j,0.00414677211691792-0.0005663074590420398j,-0.0018498900416595299-0.1133274073564888j
1925.0,-0.0027000181525855746-0.10416870185431092j,-0.004022420199355255+0.00032029803637209685j,0.003172339288480171+0.0007658477037103011j,-0.0010867725687572494-0.10740029598921563j
2000.0,-0.0026103180706163985-0.10209644286047694j,-0.002763313880338285+9.591844395245071e-05j,0.004518484519030316-0.0007944576535317618j,-0.0002892242127855854-0.1021980670246844j
