f,dd,dq,qd,qq
42.25,0.14030784096528856+0.2901582455570956j,-0.21766665585890294+0.14681515345004634j,0.21786073802799208-0.1480516281329377j,0.14104928899582386+0.29028230454621207j
44.0,0.14865060658284926+0.30125328622855924j,-0.21682903228617834+0.15516375035091318j,0.21694500789156215-0.1563551210266505j,0.14937468157672135+0.3013821727427377j
45.5,0.15615988140337422+0.31071158006082983j,-0.2159822714976467+0.16245832508128882j,0.21604702070704762-0.16364748332456383j,0.15683821747955876+0.31080117447865774j
47.25,0.1653471237344135+0.32161467749841893j,-0.21479668000433286+0.17121621681582033j,0.21480960424538212-0.17240896302677627j,0.16596781975528+0.3216497940261759j
49.25,0.17633744889796144+0.33384178753075733j,-0.21317277485247604+0.18150372104022566j,0.21312700524690806-0.18264221836155742j,0.17694958837643898+0.333866985986306j
51.0,0.18644034655195696+0.34437254328591316j,-0.21148443443943749+0.19076547723445886j,0.2114046364986625-0.1918911887714013j,0.18703180406428746+0.3443521951201956j
53.0,0.19857305027353941+0.3560859236379672j,-0.20920828808252145+0.20161911925507284j,0.2090685301997298-0.20270959569690233j,0.1991310528136092+0.35604748560548455j
55.25,0.21288031693450596+0.3689192165431868j,-0.20623059224816337+0.2142128521589808j,0.20601238799116123-0.2152662374569309j,0.21339520369061463+0.3688804254142437j
57.25,0.226288130494715+0.3799816997222553j,-0.20307403208421498+0.22573661108776705j,0.20282407883381492-0.2267734479778573j,0.2267710778612981+0.3799015588762251j
59.5,0.2419042818426077+0.3920144136604706j,-0.1990670353474394+0.23912532355646066j,0.19876396725314308-0.2401216113241057j,0.24235748554795403+0.3919215745412097j
61.75,0.25866208382773953+0.4033334526547585j,-0.1941637096331581+0.252812709510395j,0.19381390276648114-0.25378489600750087j,0.2590816900814349+0.4032133672701551j
64.25,0.2778747825694691+0.4153018879411626j,-0.1879806005020973+0.2684879452390162j,0.18758209205623405-0.26941017675584106j,0.2782741081269415+0.4151676214697982j
66.75,0.2979014928267713+0.42628594126258673j,-0.18082712158847158+0.28453162501320456j,0.18037266793031748-0.2853971209297574j,0.29827448852190536+0.4261506799583653j
69.5,0.32118228025083334+0.43748103111025294j,-0.17153110627231444+0.3026083131283795j,0.17103202125648004-0.30344986143166125j,0.3215118487627622+0.43731776702348557j
72.0,0.34310102770680684+0.44656719336184114j,-0.1618104759452293+0.3193598374445807j,0.16127352020668537-0.32014745081215645j,0.343412165585735+0.4463967722136532j
75.0,0.3704410509801992+0.45582523560175014j,-0.1483747896275081+0.33962922511521576j,0.1477840785730878-0.340362467932483j,0.3707188582815649+0.45564899017510957j
77.75,0.3963405935072812+0.46280455395138675j,-0.13420989559173652+0.3583128115579115j,0.13357959196175778-0.3589854799134825j,0.3965939707040483+0.46262601570321477j
80.75,0.42535763410301014+0.4685154043203675j,-0.1165936703080292+0.37853987651326576j,0.11592978538596085-0.379155457714178j,0.425586183165664+0.46832585877403216j
84.0,0.4574859797847244+0.47239958213513733j,-0.09482030502506528+0.4000227308480043j,0.09411905883592106-0.4005602770203886j,0.45769396715370136+0.47220753038035845j
87.25,0.49000794822487764+0.473764874443769j,-0.07014830755369772+0.4206576997162995j,0.0694244011550298-0.42113365538581465j,0.4901869949031991+0.47356503255917193j
90.75,0.5251703872058799+0.47229889861395075j,-0.04021825909760629+0.44144282673436064j,0.03946985471582285-0.4418542952450564j,0.5253210615171591+0.47209335458761004j
94.25,0.560003800863116+0.4678231853640648j,-0.006842370080034799+0.46019906059610494j,0.006095159796290314-0.46052043972240614j,0.5601360464054581+0.46761516437735584j
97.75,0.5940947579447483+0.4604430796578549j,0.029885212043038956+0.4763146423042273j,-0.03064706978299621-0.4765775790402334j,0.5941963947059339+0.4602360166616031j
101.75,0.6316463175171755+0.4486420367844275j,0.07564305284093431+0.4907311133318265j,-0.0764077271475314-0.4909017605223378j,0.6317216851943712+0.448440968015957j
105.5,0.6656870424686664+0.4348453045943157j,0.12191903914547908+0.4997644360588762j,-0.12268307452737419-0.4998486418535747j,0.6657414845467415+0.4346503671340385j
109.75,0.7000195545352718+0.4161966922242059j,0.17696523745476828+0.50359928403765j,-0.17771625442836222-0.5035899252077548j,0.7000494292394182+0.4160081173301382j
114.0,0.7320072942955224+0.3956161400644736j,0.23432728174959633+0.5003203081041802j,-0.23504632980576923-0.50023205215035j,0.7320166516571069+0.3954375500775106j
118.5,0.7626400632148546+0.37256722279420085j,0.29614232985900735+0.4885037446341773j,-0.29681417758873874-0.4883390938504084j,0.7626319755822057+0.37240287854805143j
123.0,0.7899966374509205+0.3489927662660146j,0.3575115320158071+0.46769007441339966j,-0.3581368556062637-0.46745600257439407j,0.7899719372391696+0.34884078474880054j
127.75,0.8162811684588906+0.32455024797115684j,0.4202614006852556+0.43615066581334944j,-0.4208337201046023-0.43585154722471064j,0.8162416523621023+0.3244080046899811j
132.75,0.8420287257533648+0.2998406985913486j,0.48223955758856873+0.3926117666495853j,-0.48272580574327895-0.3922545240346175j,0.8419750907736088+0.299722110198844j
138.0,0.8684355343045671+0.27519973200684933j,0.5408613021724968+0.3362470252009806j,-0.5412804280899262-0.3358368919695042j,0.8683669466148127+0.2750913569219129j
143.25,0.8948400726931662+0.25137329404823233j,0.5903619218138231+0.2698722932488725j,-0.5906932930695483-0.26943717029942904j,0.8947674758302873+0.25128625503935453j
149.0,0.9282000276269537+0.22469538628875435j,0.6341915743400731+0.1876696260137808j,-0.63443453604052-0.18722145077339833j,0.9281267672240454+0.22462585595413265j
154.75,0.9641027307302584+0.19533596611179505j,0.6627029967550724+0.09731417503287054j,-0.6628628805050533-0.09685662445535347j,0.9640218191761084+0.19528182738680633j
160.75,1.0051172437363936+0.1585803260710695j,0.6748777235756258-0.002770306006951384j,-0.6749523403989744+0.0032243374151958827j,1.005027822502469+0.15854704600620328j
167.0,1.0495383176292195+0.11040175337097835j,0.6662046228214423-0.10895980787989845j,-0.666203219469543+0.10936375309122631j,1.0494715038426057+0.11037889444414928j
173.5,1.093440070864529+0.046856082290635065j,0.6331946742201011-0.21541501279614206j,-0.6331208922071131+0.21579522226313225j,1.0933609242331281+0.04685455985141185j
180.25,1.1301828607533884-0.03409795164252282j,0.574371002162378-0.3139807855074257j,-0.574250309513942+0.31429309800263944j,1.1301236382100903-0.03409790619152098j
187.25,1.15158736081747-0.13126553912414832j,0.49199145232933295-0.3954511961361734j,-0.49183043402888815+0.3957044023336405j,1.1515334766358076-0.131252984633073j
194.5,1.1503719573482052-0.23839238719018244j,0.3931275686482769-0.45148394509450723j,-0.39294049599236947+0.4516746935927638j,1.1503285526713614-0.2383655502057016j
202.25,1.1212834088887405-0.34939304732159987j,0.2847181188872574-0.47801502616956804j,-0.28453971733765787+0.478134541119023j,1.1212609060429437-0.34937613584486404j
210.0,1.0690679538798615-0.4475286331090164j,0.18519404078793356-0.4761574354675506j,-0.18502045624155247+0.47623457956376775j,1.0690470859649983-0.447500707531449j
218.25,0.9959002467016353-0.5304163928678028j,0.09676311719266567-0.45087368605879324j,-0.0966153500190599+0.4509101403302665j,0.9958853252118285-0.530396836870494j
226.75,0.912238642911399-0.5916986378617953j,0.02704760296087738-0.41116324243409225j,-0.026922618839997848+0.4111710728588986j,0.9122329132014048-0.5916800522346929j
235.5,0.8259207349314066-0.6320781494030581j,-0.023995188966835113-0.36499664895791467j,0.0240966260704729+0.364988541097655j,0.8259169856213256-0.6320624959863451j
244.75,0.7403916343103136-0.6550637635706826j,-0.05961476595825088-0.3169571953980723j,0.05969450988895832+0.3169385496833375j,0.7403916328136069-0.6550506245370578j
254.25,0.6612634925820856-0.6629210927503724j,-0.08165039646726058-0.27166999481879706j,0.08171142685061353+0.27164773839489786j,0.6612637299960381-0.6629117097568369j
264.25,0.5890640613508931-0.6612543743053559j,-0.09469018896926826-0.23100000403369703j,0.0947359516540797+0.2309771800317434j,0.5890639395729704-0.6612475584015479j
274.5,0.5254666273807744-0.6515154072943591j,-0.10043527655183035-0.19568013890419897j,0.10047042020748138+0.1956570824058351j,0.5254684139937028-0.6515091744926488j
285.25,0.4688052066879922-0.6366309537959999j,-0.10157347446560075-0.16510427555592513j,0.10159904854594959+0.1650832232675685j,0.46880723292815696-0.6366273757165973j
296.25,0.41987691532708915-0.6186757677172443j,-0.09965289686189854-0.13957800311120616j,0.09967244669324622+0.13955886964797268j,0.4198792338967904-0.6186724066313462j
307.75,0.3766236476633875-0.5987503823610163j,-0.09588983318961675-0.11789573765068527j,0.09590399525263085+0.11787956045182037j,0.376624533539202-0.5987477616261879j
319.75,0.33874785874965707-0.5776116887483186j,-0.0909292795432684-0.09968190503553297j,0.09093973489695747+0.09966770815990861j,0.3387495213330267-0.5776098355095023j
332.25,0.30541080459482006-0.5560236292045494j,-0.08541144624926933-0.0843606123935057j,0.08541885571102915+0.08434857377569563j,0.30541199504910843-0.5560225284950382j
345.25,0.2761173615774833-0.5344477079888013j,-0.07967971192755775-0.07151646221031809j,0.0796850219511895+0.07150642992545928j,0.2761185642327658-0.534446786611519j
358.5,0.25079979167343-0.5135699140258522j,-0.07407513768205053-0.06093026323193586j,0.07407890858541542+0.06092182978856885j,0.25080093260988356-0.5135691416757842j
372.5,0.2280398650882943-0.4928391676693691j,-0.0685470571967052-0.05186997367694418j,0.06854961792326557+0.05186290911804943j,0.22804077650889792-0.49283893498810066j
387.0,0.20798102811203437-0.47277090827397117j,-0.06328673602074006-0.044258793897208326j,0.06328852699596758+0.04425292829469448j,0.20798148599129396-0.4727703486821072j
402.0,0.19023220252087167-0.4534782398911688j,-0.05834936114565951-0.037851960974839186j,0.05835058570975068+0.03784706595887369j,0.19023281496399097-0.45347786773889043j
417.75,0.17429327678559695-0.43468766600656233j,-0.05367751215025198-0.032365221508944254j,0.053678238264373616+0.03236124599137434j,0.1742938012066137-0.4346872678795143j
434.0,0.16014872341155426-0.41677004205084733j,-0.049375653739735-0.02773032207389743j,0.0493760684748552+0.027726965815105864j,0.1601494263239608-0.4167699000853719j
451.0,0.14740975815781315-0.39944405608312256j,-0.045365958821251634-0.023747814550995346j,0.045366127002055244+0.023745105782107485j,0.14741014768036015-0.39944389139829506j
468.5,0.1361761008324722-0.38300278951000055j,-0.041700114293793805-0.020391452524896846j,0.04170014008691711+0.020389160527651645j,0.13617631402472496-0.38300260706673106j
486.75,0.12602431968674166-0.3671715883105216j,-0.03830691220069109-0.017488339428366736j,0.038306826471409726+0.017486469176072737j,0.126024491302547-0.3671713238467814j
505.75,0.11690626398056843-0.3519887368380134j,-0.035180500061302564-0.014990950855934763j,0.035180353769174735+0.014989409292024808j,0.11690662349327868-0.35198875946835245j
525.25,0.10879766450451427-0.3376105683296073j,-0.03234338587994768-0.012856307287366461j,0.03234320270772127+0.012855032370737577j,0.1087978699223775-0.3376106402090443j
545.75,0.10143118418579043-0.323652985618942j,-0.029699932748436797-0.010980091361379923j,0.029699708157399952+0.01097905379855054j,0.10143126839507405-0.3236528120719165j
567.0,0.0948245416202304-0.3103254741195078j,-0.027280363309308393-0.009354000314323485j,0.02728012665398455+0.009353134694069315j,0.09482464523385215-0.3103253753457163j
589.25,0.08885050589511996-0.29745518455791475j,-0.025040354958809942-0.007922337470538193j,0.025040120682289637+0.007921629236451275j,0.08885052260084178-0.2974551199165576j
612.0,0.0835880572340088-0.28530156205435203j,-0.023009422560260093-0.00668574486745991j,0.02300920637823855+0.0066851691950630876j,0.08358819944679402-0.2853016584136084j
636.0,0.07881669431172883-0.2734627801567883j,-0.021114157637996938-0.00557454845588147j,0.021113949647720752+0.0055740688784538354j,0.07881670104835606-0.2734628271235893j
660.75,0.07459951761386761-0.2621798792315611j,-0.01937706806349067-0.004590574601347959j,0.019376876468836242+0.004590188739570799j,0.07459968791553157-0.2621799323717856j
686.5,0.07089396055206647-0.2513465152373367j,-0.017770887540816214-0.0037083734908856802j,0.017770701591070005+0.0037080634018775024j,0.07089410871475624-0.251346491439263j
713.0,0.06767202474515033-0.24102234890870464j,-0.016299507727946205-0.002912797553440597j,0.016299332310389644+0.002912535029118353j,0.06767199862130782-0.24102230671402758j
740.75,0.0648770654145393-0.2310083703527722j,-0.014914747345794229-0.002171953682093811j,0.014914589312643181+0.0021717463744675425j,0.06487719355013077-0.231008326243056j
769.75,0.06252165033696733-0.22134957558379692j,-0.013615741430444707-0.0014749563093354179j,0.013615590630684059+0.0014747873489891292j,0.06252169536803537-0.2213495032094982j
799.75,0.06062970290957426-0.21209412835260688j,-0.012395658775735365-0.0008099953050149499j,0.012395527570846268+0.0008098526437395407j,0.06062973590465537-0.21209422458008956j
830.75,0.05921423480034248-0.20324842955759698j,-0.011236971542502493-0.00015732114177835488j,0.011236851990795393+0.00015720280037508525j,0.059214247419391075-0.20324852465717136j
863.25,0.05829535558146616-0.1946877191664484j,-0.01009832797738479+0.0005113273782756961j,0.010098219381808554-0.0005114179178525199j,0.05829543967677006-0.1946877714898849j
896.75,0.05793980035565078-0.18656490855553876j,-0.008970380692480932+0.0012066522964984446j,0.008970276663665087-0.0012067320277745304j,0.057939765149301964-0.18656496355959185j
931.75,0.05823265722257664-0.17881889570097834j,-0.007786266078485423+0.0019621070320656924j,0.007786172933864608-0.0019621664791922558j,0.05823273541693211-0.17881895150852234j
968.0,0.05934915434843522-0.17162202575093266j,-0.0064482439196815195+0.002774160315717292j,0.006448150679332624-0.0027742427991490713j,0.05934921793807148-0.17162197136834406j
1005.75,0.061326943113504354-0.16492799277605022j,-0.004878828056903864+0.0038068187953304135j,0.004878784473337522-0.003806858793376621j,0.06132697095554929-0.16492791675599108j
1044.75,0.06450741177491044-0.15941653155212818j,-0.0028989786699044106+0.004816622493418555j,0.002898900717890881-0.004816653442939566j,0.06450741593465073-0.1594166192068333j
1085.5,0.0690904414068689-0.15538798738015738j,4.215022903279915e-05+0.00582587824548956j,-4.224575043612658e-05-0.005825928382242372j,0.06909046949784707-0.15538803894647935j
1127.75,0.0750203184047225-0.15415667988555984j,0.0043726523734401255+0.006225567729625261j,-0.004372713984904504-0.006225593595351677j,0.07502030933353245-0.1541566492082843j
1171.75,0.08139695527115537-0.1573655658488799j,0.010642410524991302+0.004472468417007273j,-0.010642497480872065-0.004472455019395875j,0.08139697611285371-0.15736562121580672j
1217.25,0.08524144832030509-0.1663708707190792j,0.01741028823522793-0.0026133098222845194j,-0.01741036489307515+0.002613337920523299j,0.08524138845007664-0.16637092070451903j
1264.75,0.0824020409053938-0.179890062483543j,0.018152985708718244-0.016519846679951627j,-0.018153060145202314+0.016519900691096892j,0.08240207185560794-0.17989014287881716j
1314.0,0.06969212120867033-0.19378509690321194j,0.005693582803829915-0.028389327647671138j,-0.005693609504015661+0.028389405362442933j,0.06969203825401118-0.19378513575948494j
1365.0,0.046359883393983704-0.19991380579656673j,-0.011099907649972495-0.025189970642847163j,0.01109993149317675+0.02519002872064085j,0.04635982466421337-0.19991384762637376j
1418.25,0.022645919317560232-0.19108946397246027j,-0.017091329831731367-0.013488091891060714j,0.017091356728785857+0.013488133385356482j,0.022645953840930433-0.19108944928822066j
1473.5,0.008603348755802208-0.17502339055923277j,-0.015049132559002356-0.00549825429147857j,0.015049159674709227+0.005498273331570491j,0.00860339216395517-0.17502336051973885j
1530.75,0.0021939602777522453-0.15972511184018806j,-0.011715628017955362-0.0019150345173260825j,0.011715645147547513+0.0019150377162225288j,0.0021939053992590662-0.15972510969073897j
1590.5,-0.00045656707935518514-0.14696859427221326j,-0.009059416441295721-0.0004929675709656363j,0.009059428544800845+0.0004929706975033494j,-0.0004565234239011229-0.14696857319136716j
1652.25,-0.0014251769618456994-0.13657421819430487j,-0.007193301499267352+3.1197106265383814e-05j,0.007193310030784687-3.119566827601503e-05j,-0.0014251358262268587-0.1365741980486918j
1716.75,-0.001675749448679803-0.12784101071873716j,-0.005873688251455793+0.00020467420918672367j,0.005873692012414015-0.0002046746260880652j,-0.0016757551324405318-0.12784096577014545j
1783.5,-0.001620587806686929-0.12039385702146517j,-0.004922537818372448+0.00023963734850048195j,0.004922542740497107-0.00023963770760366895j,-0.001620548104548064-0.12039386372346256j
1853.0,-0.0014464410391878111-0.11385713603322588j,-0.004209941451758787+0.00022444383368403018j,0.004209942530529204-0.00022444399362227314j,-0.001446438718458301-0.11385709708226267j
